idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
14,경남,14,통영 게스트하우스 이얏길,Story Road Guesthouse - Hostel,게스트하우스,2급,,충렬안길 10-2,,,,,,https://hotels.naver.com/KR1000243/hotels/N4678487?adultCnt=2&pageIndex=1&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
15,경남,15,통영 루프탑파티 게스트하우스,Rooftop Party Guesthouse - Hostel,게스트하우스,2급,,북신로 29 6층,,,,,,https://hotels.naver.com/KR1000243/hotels/N4522605?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
16,경남,16,게스트하우스 리좀,Masan - Guest House Rhizome - Hostel,게스트하우스,2급,070-8822-2081,동서북14길 24,,,,,,https://hotels.naver.com/KR1000243/hotels/N2987386?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
17,경남,17,견내량민박,Gyeonnaeryang,게스트하우스,3급,,사등면 견내량1길 33,9.5,,,,https://gyeonnaeryang.creatorlink.net/,https://hotels.naver.com/KR1000243/hotels/N5285230?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
18,경남,18,남해 촌캉스,Namhae Choncangs,게스트하우스,,,삼동면 동부대로1122번길 47-6,9.3,,,,https://site.onda.me/134180,https://hotels.naver.com/KR1000243/hotels/KYK9495456?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
19,경남,19,하동 꽃담 민박 펜션,Hadong kkotdam pension,게스트하우스,,,화개면 화개로 946-26,7.8,7.8,,,,https://hotels.naver.com/KR1000243/hotels/KYK1070477215?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
20,경남,20,원학고가,Wonhakgoga,게스트하우스,2급,055-943-3104,위천면 황산1길 109-5,,,,,http://wonhakgoga.com/,https://hotels.naver.com/KR1000243/hotels/N3028370?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
21,경남,21,거제 덕포 게스트하우스,Geoje Deokpo Guest House,게스트하우스,2급,,경상남도 거제시 덕포6길 15-6,,,,,,https://hotels.naver.com/KR1000243/hotels/KYK8967685?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
22,경남,22,통영 동백 하우스,Tongyeong Camellia House,게스트하우스,3급,055-641-5043,통영해안로 105-4,,,,,http://0556415043.tshome.co.kr/,https://hotels.naver.com/KR1000243/hotels/N3304232?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
23,경남,23,거제 오송 관관 농원 펜션,Geoje osong gwangwang nongwon,게스트하우스,2급,,동부면 거제남서로 2901-90,,,,,https://site.onda.me/129994,https://hotels.naver.com/KR1000243/hotels/KYK8965291?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
24,경남,24,트래블텔 김해,Traveltel Gimhae,게스트하우스,,,활천로208번길 60,,,,,,https://hotels.naver.com/KR1000243/hotels/N5281443?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
25,경남,25,게스트하우스 인제대,Guesthouse Inje Univ - Hostel,게스트하우스,,,"인제로 168, 4층",,,,,,https://hotels.naver.com/KR1000243/hotels/N5281423?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
26,경남,26,남해 붉은 노을 펜션,Namhae Boolgeun Noeul Pool Villa,게스트하우스,,,창선면 서부로 1007,,,,,https://www.redsunset.co.kr/,https://hotels.naver.com/KR1000243/hotels/KYK1070743806?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
27,경남,27,글램독 애견펜션 통영점,Tongyeong Glam Dog,게스트하우스,1급,,광도면 용호로 285-16,,,,,http://glamdog04.co.kr/,https://hotels.naver.com/KR1000243/hotels/KYK7760578?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
28,경남,28,남해 스테이 단 풀빌라,Namhae Staydan Pool Villa,게스트하우스,,,서면 남서대로 1987,,,,,https://www.staydan.kr/,https://hotels.naver.com/KR1000243/hotels/KYK1070826679?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
