idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
11,강원,11,더 캐슬,The Castle Stay,게스트하우스,2급,,동내면 외솔길19번길 31-9,9,8.9,,,,https://hotels.naver.com/KR1000013/hotels/N3178596?adultCnt=2&pageIndex=1&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
12,강원,12,바다정원펜션&게스트하우스,Yangyang Sea Garden Guesthouse,게스트하우스,3급,,손양면 선사유적로 255,,,,,https://homepage.staymg.com/%EC%96%91%EC%96%91%EB%B0%94%EB%8B%A4%EC%A0%95%EC%9B%90%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/N4746883?adultCnt=2&pageIndex=1&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
13,강원,13,강릉역 게스트하우스,Gangneung Station Guesthouse,게스트하우스,2급,010-5772-5495,경강로2213번길 17-1,,,,,,https://hotels.naver.com/KR1000013/hotels/N3015128?adultCnt=2&pageIndex=1&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
14,강원,14,미스터에그하우스 속초점,Egg House Sokcho Guesthouse,게스트하우스,2급,070-7340-6511,번영로 145-1,,,4.3,,http://mreggsokcho.com/,https://hotels.naver.com/KR1000013/hotels/N2494408?adultCnt=2&pageIndex=1&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
15,강원,15,포이푸 서프 게스트하우스,Poipu Surfing School Guesthouse - Hostel,게스트하우스,2급,010-6563-2227,사천면 진리해변길 117,,,3.3,,,https://hotels.naver.com/KR1000013/hotels/N3015194?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
16,강원,16,슈밍게스트하우스,Syuming Guesthouse,게스트하우스,2급,,강릉대로 272,6.2,,,,,https://hotels.naver.com/KR1000013/hotels/N4748643?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
17,강원,17,곰스테이,Gom Stay,게스트하우스,2급,033-636-7347,청봉로 153,,,4.3,,,https://hotels.naver.com/KR1000013/hotels/N3232253?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
18,강원,18,씨씨펜션,Pension Sokcho Sea Sea,게스트하우스,3급,,영랑해안길 85,,,,,,https://hotels.naver.com/KR1000013/hotels/N5283917?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
19,강원,19,고성 코리아인 프라이빗 펜션,Goseong Korea inn Private Pension,게스트하우스,4급,,토성면 신평1길 28-9,,,,,https://site.onda.me/136039,https://hotels.naver.com/KR1000013/hotels/KYK9586262?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
20,강원,20,춘자 게스트하우스,Chunja Guesthouse - Hostel,게스트하우스,2급,010-7330-6311,강동면 헌화로 1089,,,,,,https://hotels.naver.com/KR1000013/hotels/N3059483?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
21,강원,21,강릉 게스트하우스 중앙점,Gn Guesthouse Jungang - Hostel,게스트하우스,2급,010-9299-7199,경강로2103번길 17,6,,1,,http://in.naver.com/gnguesthouse.ja,https://hotels.naver.com/KR1000013/hotels/N2683823?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
22,강원,22,대관령 에그게스트하우스,Daegwanryeong Egg Guesthouse,게스트하우스,2급,010-3779-6767,대관령면 올림픽로 1010-1,8.1,8.6,,,,https://hotels.naver.com/KR1000013/hotels/N3889857?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
23,강원,23,강다방 게스트하우스,Kangdbang Guesthouse - Hostel,게스트하우스,2급,,주문진읍 신리길 2,,,,,,https://hotels.naver.com/KR1000013/hotels/N4398507?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
24,강원,24,펀서프,Yangyang Fun Surf Guest House,게스트하우스,2급,,현북면 동해대로 1284,6.6,,,,,https://hotels.naver.com/KR1000013/hotels/N4747350?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
25,강원,25,에클레시아의아침,Samcheok Ecclesia's Morning Guest House,게스트하우스,3급,,대학로 66,9.2,,,,,https://hotels.naver.com/KR1000013/hotels/N4747860?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
26,강원,26,SH 게스트하우스,Sh Guesthouse,게스트하우스,2급,033-251-8259,춘천로 218-4,9,8.8,5,,,https://hotels.naver.com/KR1000013/hotels/N3953141?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
27,강원,27,쉬어가는춘천역,Chuncheon Hue Motel,게스트하우스,2급,,소양고개길 12-1,8.5,,,,,https://hotels.naver.com/KR1000013/hotels/N4743029?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
28,강원,28,e3펜션,Pyeongchang E3bunjang Pension,게스트하우스,3급,,진부면 간평길 293,,,,,https://site.onda.me/138708,https://hotels.naver.com/KR1000013/hotels/N5286228?adultCnt=2&pageIndex=2&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
29,강원,29,명가네 게스트하우스,Guesthouse in Gangneung Myunggane,게스트하우스,2급,010-3369-3114,창해로 364,,,,,,https://hotels.naver.com/KR1000013/hotels/N2009197?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
30,강원,30,강릉 게스트하우스 커피거리점,Gn Guesthouse Coffeemarina - Hostel,게스트하우스,2급,010-9180-4917,경강로 2670,,,,,,https://hotels.naver.com/KR1000013/hotels/N2682881?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
31,강원,31,위대한게스트,The Great Guest Guesthouse,게스트하우스,2급,,강현면 주청2길 31,7.8,,,,https://www.airbnb.co.kr/rooms/27351238?s=xFdk3DCr,https://hotels.naver.com/KR1000013/hotels/N4888410?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
32,강원,32,폴게스트하우스,gangneung fall guesthouse - Hostel,게스트하우스,2급,010-7932-2290,경포로475번길 35,,,,,,https://hotels.naver.com/KR1000013/hotels/N3567255?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
33,강원,33,로하스 게스트하우스,Chuncheon Lohas Guest House,게스트하우스,2급,010-8941-5978,서면 툇골길 7,,,,,,https://hotels.naver.com/KR1000013/hotels/N3058233?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
34,강원,34,썸썸 게스트하우스,Sumsum Guest House - Hostel,게스트하우스,2급,,양양읍 해맞이길 95-11,,,,,,https://hotels.naver.com/KR1000013/hotels/N2996872?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
35,강원,35,소호 259 게스트하우스,Soho259 Hostel,게스트하우스,1급,010-2047-0259,수복로259번길 11-3,,,,,http://soho259.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3013256?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
36,강원,36,평창 게스트하우스,Pyeongchang Guesthouse,게스트하우스,2급,,대화면 고토곡길 103-18,,,,,https://www.youtube.com/channel/UCCniDRFJ5rVnmi7NB6r5uZA,https://hotels.naver.com/KR1000013/hotels/KYK1070647889?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
37,강원,37,강릉 솔게스트하우스,Sol Guesthouse Gyeongpo - Hostel,게스트하우스,2급,,경포로463번길 36,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070002207?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
38,강원,38,강릉 와우 게스트 하우스,Gangneung Wow Guesthouse - Hostel,게스트하우스,2급,,저동골길 118-8,,,,,,https://hotels.naver.com/KR1000013/hotels/N4011116?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
39,강원,39,제이에스모텔,Chuncheon Js Motel,게스트하우스,1급,010-9399-2192,아침길 16-1,7.9,,,,,https://hotels.naver.com/KR1000013/hotels/N3188256?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
40,강원,40,속초가족펜션,Family House,게스트하우스,2급,,설악산로 468,,,,,http://familyps.co.kr/,https://hotels.naver.com/KR1000013/hotels/N4012081?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
41,강원,41,강릉게스트하우스 오션마리나,Gangneung Ocean Marina Pension - Hostel,게스트하우스,2급,010-2714-2234,사천면 진리항구길 47,,,,,http://blog.naver.com/park3689999,https://hotels.naver.com/KR1000013/hotels/N3926592?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
42,강원,42,달가람 게스트하우스,Dal Garam Guesthouse,게스트하우스,3급,,수문길19번길 9,9.6,9.7,,,,https://hotels.naver.com/KR1000013/hotels/N4520985?adultCnt=2&pageIndex=3&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
43,강원,43,내게와 묵호,Donghae Naewa Mukho Guest House,게스트하우스,2급,,해맞이길 286,8.8,,,,,https://hotels.naver.com/KR1000013/hotels/N5286435?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
44,강원,44,평창 돈막골 게스트하우스,Pyeongchang Donmakgol Guest House,게스트하우스,3급,,강원도 평창군 평창읍 고길천로 200-15,5.2,,,,http://www.xn--o79a023ba752br2ak7q58lj7b08e.com/,https://hotels.naver.com/KR1000013/hotels/KYK9180832?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
45,강원,45,대관령텐트게스트하우스,Daegwallyeong Tent Guesthouse - Hostel,게스트하우스,2급,010-3094-2620,대관령면 종지목길 11-15,,,,,,https://hotels.naver.com/KR1000013/hotels/N3890063?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
46,강원,46,달나루 게스트하우스,Dalnaru Guesthouse - Hostel,게스트하우스,2급,010-6880-0574,뒷나루길 301-38,9,,,,,https://hotels.naver.com/KR1000013/hotels/N3773123?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
47,강원,47,무코바란 게스트하우스,Mukobaran Guesthouse - Hostel,게스트하우스,2급,033-532-2043,일출로 5-2,8.1,,,,,https://hotels.naver.com/KR1000013/hotels/N3813726?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
48,강원,48,맑은민박,Clean Minbak,게스트하우스,2급,033-661-3117,주문진읍 신영안길 38,,,,,,https://hotels.naver.com/KR1000013/hotels/N3878155?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
49,강원,49,솔게스트하우스 강릉주문진점,Sol Guesthouse Jumunjin - Hostel,게스트하우스,2급,,주문진읍 주문북로 222-30,,,,,,https://hotels.naver.com/KR1000013/hotels/N4996485?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
50,강원,50,봄엔 게스트하우스,Bomn Guesthouse,게스트하우스,2급,070-7527-5401,공지로 469,7.7,,3.5,,,https://hotels.naver.com/KR1000013/hotels/N3232886?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
51,강원,51,홍천 별캠 키즈 풀빌라,Hongcheon Byeolkaem Kidspulbilla,게스트하우스,3급,,서면 개야로 250-19,,,,,http://xn--bm3bu7fo5n3ze.com/index.html,https://hotels.naver.com/KR1000013/hotels/KYK1070751843?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
52,강원,52,세그루 게스트하우스,Chuncheon Segroo Guest House,게스트하우스,2급,010-2113-7217,서면 금산2길 22-3,,,,,http://segroo.com/,https://hotels.naver.com/KR1000013/hotels/N2698450?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
53,강원,53,춘천 게스트하우스 청춘봄봄,Chuncheon Cheongchun Bombom Guest House,게스트하우스,3급,,남춘로 33-1,,,,,,https://hotels.naver.com/KR1000013/hotels/N4746988?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
54,강원,54,동해 마지 하우스,Mazihouse,게스트하우스,,,해맞이길 148,10,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1072170663?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
55,강원,55,평창 고려궁 한옥호텔,Pyeongchang Goryeogoong Hanok Hotel,게스트하우스,3급,,강원도 평창군 대관령면 올림픽로 1169,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070529508?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
56,강원,56,허니문 하우스,Honeymoon House,게스트하우스,1급,033-638-7871,청봉로 199,,,,,,https://hotels.naver.com/KR1000013/hotels/N2777744?adultCnt=2&pageIndex=4&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
57,강원,57,Jh스토리펜션,Samcheok Jh Story Pension,게스트하우스,3급,,근덕면 삼척로 2048-45,,,,,,https://hotels.naver.com/KR1000013/hotels/N5283815?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
58,강원,58,춘천 발리376,Chuncheon Bali 376,게스트하우스,4급,,남산면 소주고개로 376,,,,,https://bali376.kr/,https://hotels.naver.com/KR1000013/hotels/KYK9799269?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
59,강원,59,둔내자연휴양림 로지 하우스,Dunnae Nature Forest Lodge House,게스트하우스,3급,,둔내면 청태산로466번길 107,,,,,,https://hotels.naver.com/KR1000013/hotels/N4011492?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
60,강원,60,강릉 목과원,Gangneung Mokgawon,게스트하우스,2급,,초당원길 30-9,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1072148748?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
61,강원,61,서프스업,Surf's Up,게스트하우스,2급,033-671-8070,현남면 인구길 28-21,,,,,,https://hotels.naver.com/KR1000013/hotels/N1821397?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
62,강원,62,솔 게스트하우스,Sol Guesthouse Donghae - Hostel,게스트하우스,2급,010-2214-2273,일출로 10,,,,,,https://hotels.naver.com/KR1000013/hotels/N3925444?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
63,강원,63,솔게스트하우스 동해서핑점,Donghae Sol Guesthouse - Hostel,게스트하우스,2급,,대진항길 9,,,,,http://pf.kakao.com/_xhRhxfn,https://hotels.naver.com/KR1000013/hotels/N3567249?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
64,강원,64,인쓰리,Inthree Gueshouse - Hostel,게스트하우스,2급,,초원1길 5,,,,,,https://hotels.naver.com/KR1000013/hotels/N5258081?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
65,강원,65,춘천 풀하우스 이팝,Chuncheon Poolhouse Epop,게스트하우스,3급,,동내면 거두길 127-3,7.2,,,,http://poolhouse-epop.kr/,https://hotels.naver.com/KR1000013/hotels/KYK9357723?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
66,강원,66,블루문 게스트하우스,Taebaek Bluemoon Guesthouse,게스트하우스,2급,,석공길 25,4.8,,,,http://www.guesthousebluemoon.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5123051?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
67,강원,67,강릉 블루향기 펜션,Gangneung Blue Fragrance,게스트하우스,,,구정면 신석길102번길 245,,,,,https://site.onda.me/137585,https://hotels.naver.com/KR1000013/hotels/KYK1071922261?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
68,강원,68,메이페어 펜션,Mayfair Pension,게스트하우스,3급,033-334-5501,봉평면 안흥동길 70-55,,,,,http://www.mayfair.co.kr/,https://hotels.naver.com/KR1000013/hotels/N2682997?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
69,강원,69,감성 게스트하우스,Emotion Guesthouse,게스트하우스,1급,010-8256-1116,아침길 19,,,,,,https://hotels.naver.com/KR1000013/hotels/N2800212?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
70,강원,70,홍천 민박 또랑,Hongcheon Private Bed and Breakfast Torang,게스트하우스,4급,,북방면 팔봉산로 1787-14,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK10364374?adultCnt=2&pageIndex=5&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
71,강원,71,트레인 게스트 하우스,Train Guesthouse,게스트하우스,,,정선읍 녹송 8길 55-1,,,,,,https://hotels.naver.com/KR1000013/hotels/N5281388?adultCnt=2&pageIndex=6&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
72,강원,72,춘천 비안단테 펜션,Chuncheon Viandante Dokchaehanok,게스트하우스,,,금산2길 22-4,,,,,https://www.viandante.kr/,https://hotels.naver.com/KR1000013/hotels/KYK9192954?adultCnt=2&pageIndex=6&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
73,강원,73,한탄강하우스,Hantangang House,게스트하우스,,,갈말읍 중간상사길 39-29,,,,,http://www.hantanganghouse.com/,https://hotels.naver.com/KR1000013/hotels/N4989569?adultCnt=2&pageIndex=6&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
74,강원,74,영월 김삿갓흙집이야기,Kim Satgat Heukjib Yiyagi,게스트하우스,,,김삿갓면 김삿갓로 497-43,,,,,http://kimsatgat.staynt.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070820089?adultCnt=2&pageIndex=6&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
75,강원,75,정선 별장,Jeongseon Villa,게스트하우스,,,북평면 졸드루길 53,,,,,http://xn--bm3bp0n4zbs3z.com/,https://hotels.naver.com/KR1000013/hotels/KYK1071310882?adultCnt=2&pageIndex=6&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
76,강원,76,인제 일휴일박 펜션,Inje One Holiday Overnight Pension,게스트하우스,,,북면 만해로 377,,,,,http://1hue1bak.com/,https://hotels.naver.com/KR1000013/hotels/KYK8965432?adultCnt=2&pageIndex=6&propertyTypes=8&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
