idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
11,강원,11,Samcheok Bada Sonamu Pension,,홀리데이 하우스,,,대한민국 강원특별자치도 삼척,,,,,,https://hotels.naver.com/KR1000013/hotels/N5283796?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
12,강원,12,고성 티티펜션,Goseong Tt Pension,홀리데이 하우스,,,강원 고성군 토성면 용암길 120-25,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070298552?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
13,강원,13,평창 돌배나무세그루펜션,Pyeongchang Dolbaenamu Segeuru Pension,홀리데이 하우스,,,강원도 평창군 봉평면 팔석정길 49,,,,,http://www.dolbae.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7536843?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
14,강원,14,폴라리스700 104동,Polaris 700 - 104Dong,홀리데이 하우스,,,대관령면 삼현동1길 14-7,,,,,,https://hotels.naver.com/KR1000013/hotels/N5278570?adultCnt=2&pageIndex=1&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
15,강원,15,동화속정원,Pyeongchang Donghwasokjeongwon Pension,홀리데이 하우스,,,대관령면 차항길 234,,,,,http://page.yapen.co.kr/27378,https://hotels.naver.com/KR1000013/hotels/N5284469?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
16,강원,16,평창 흥정스케치 펜션,Pyeongchang Heungjeong Sketch Pension,홀리데이 하우스,,,봉평면 흥정계곡4길 33,7.6,,,,https://heungjeongsketch.kr/,https://hotels.naver.com/KR1000013/hotels/N3872455?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
17,강원,17,끌로펜션,Hongcheon Clos Pension,홀리데이 하우스,,,북방면 노일로 146,,,,,,https://hotels.naver.com/KR1000013/hotels/N5283931?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
18,강원,18,별마루펜션,Pyeongchang Byeolmaru Pension,홀리데이 하우스,,,봉평면 버들개길 21-14,,,,,http://starmaru.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5285244?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
19,강원,19,줄리에뜨,Pyeongchang Juliet Pension,홀리데이 하우스,,,봉평면 흥정계곡길 38,,,,,http://www.memilggot.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5284455?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
20,강원,20,홍천 블루머핀펜션,Hongcheon Blue Muffin Pension,홀리데이 하우스,,,대한민국 강원특별자치도 홍천,,,,,,https://hotels.naver.com/KR1000013/hotels/N5283968?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
21,강원,21,평창 글레이드700펜션,Pyeongchang Glade 700 Pension,홀리데이 하우스,,,강원도 평창군 방림면 감동지길 7-12,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK7882240?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
22,강원,22,들꽃산장펜션,Yeongwol Deulkkotsanjang Pension,홀리데이 하우스,,,무릉도원면 도원운학로 1624-6,,,,,,https://hotels.naver.com/KR1000013/hotels/N5278960?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
23,강원,23,"You Can See City View, Seoraksan View, And Cheongcho Lake View",,홀리데이 하우스,,,대한민국 강원특별자치도 속초,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070161630?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
24,강원,24,간현 점말 물건너펜션,Across the Dotted Line,홀리데이 하우스,,,지정면 간현로 186번길 141-38,,,,,,https://hotels.naver.com/KR1000013/hotels/N5279302?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
25,강원,25,넌감동이었어 펜션,Gamdong,홀리데이 하우스,,010-9044-7844,북방면 장항2길 3,,,,,http://asq.kr/YkAIs61sk,https://hotels.naver.com/KR1000013/hotels/N3645449?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
26,강원,26,삼척 미갈루 풀빌라 펜션,Samcheok Migaloo Pool Villa Pension,홀리데이 하우스,,,근덕면 용화길 33-10,,,,,https://xn--w39a57vflc.com/,https://hotels.naver.com/KR1000013/hotels/KYK1072567220?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
27,강원,27,Modern Style 3 Story House Building,,홀리데이 하우스,,,대한민국 강원특별자치도 횡성,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070301629?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
28,강원,28,진부령 valley,,홀리데이 하우스,,,대한민국 강원특별자치도 고성,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK6646703?adultCnt=2&pageIndex=2&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
29,강원,29,해그린펜션,Hwacheon Haegreen Pension,홀리데이 하우스,,,간동면 갓골길 419-36,,,,,http://page.yapen.co.kr/28352,https://hotels.naver.com/KR1000013/hotels/N5284641?adultCnt=2&pageIndex=3&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
30,강원,30,이도스테이,Ido Stay,홀리데이 하우스,,,근덕면 대진길 25 이도스테이,,,,,https://www.idostay.com/,https://hotels.naver.com/KR1000013/hotels/KYK10357197?adultCnt=2&pageIndex=3&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
31,강원,31,요트랑클럽하우스펜션,Yangyang Yachtrang Club House Pension,홀리데이 하우스,,,손양면 문화마을길 6,,,,,https://homepage.staymg.com/%EC%96%91%EC%96%91%EC%9A%94%ED%8A%B8%EB%9E%91%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/N5286233?adultCnt=2&pageIndex=3&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
32,강원,32,환상적 전면 오션뷰/일출 성지/죽도 해변/인구 해변/서핑 성지/물놀이,,홀리데이 하우스,,,대한민국 강원특별자치도 양양,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK11155440?adultCnt=2&pageIndex=3&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
33,강원,33,healing fgfdgfdgfd,,홀리데이 하우스,,,대한민국 강원특별자치도 양양,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK11138751?adultCnt=2&pageIndex=3&propertyTypes=13&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
