idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
11,경기,11,케이트리 호텔 평택,Hotel K-Tree Pyeongtaek,호텔,4급,031-229-3600,포승읍 평택항로184번길 3-10,8.2,,3.6,4.2,,https://hotels.naver.com/KR1000278/hotels/N3300407?adultCnt=2&pageIndex=1&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
12,경기,12,AC 호텔 바이 메리어트 서울 금정,AC Hotel by Marriott Seoul Geumjeong,호텔,4성급,031-460-0900,군포로 697,8.7,8.8,,4.4,https://marriott.com/selga,https://hotels.naver.com/KR1000278/hotels/N1742130?adultCnt=2&pageIndex=1&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
13,경기,13,호텔 인트라다 이천,Intrada Icheon Hotel,호텔,3급,1644-2322,부발읍 경충대로2092번길 23,8.3,8.3,,4.2,http://www.hotelintrada.com/,https://hotels.naver.com/KR1000278/hotels/N5013075?adultCnt=2&pageIndex=1&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
14,경기,14,스타즈호텔 프리미어 동탄,Staz Hotel Premier Dongtan,호텔,4급,031-650-7700,동탄반석로 171,8.7,8.2,4.9,4.4,http://stazpremier.com/,https://hotels.naver.com/KR1000278/hotels/N5277857?adultCnt=2&pageIndex=1&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
15,경기,15,위례 밀리토피아호텔 바이 마린,Wirye Militopia Hotel by Marine,호텔,4성급,031-727-9320,위례대로 83,8.7,8.1,4.6,4.7,,https://hotels.naver.com/KR1000278/hotels/N2956038?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
16,경기,16,남양주 더메이호텔,Hotel The May,호텔,3성급,031-551-8700,별내2로 70,8,4.7,4,,http://www.hotelthemay.com/,https://hotels.naver.com/KR1000278/hotels/N2945397?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
17,경기,17,롤링힐스 호텔,Rolling Hills Hotel,호텔,4성급,031-268-1000,시청로 290,8.9,8.5,4.4,4.6,https://www.haevichi.com/rollinghills/ko/,https://hotels.naver.com/KR1000278/hotels/N1720216?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
18,경기,18,라까사호텔 광명,La Casa hotel Gwangmyeong,호텔,3급,02 6711 9000,일직로12번길 22,8.4,8.2,,4.1,,https://hotels.naver.com/KR1000278/hotels/N4262710?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
19,경기,19,리디자인 호텔,Lee Design Hotel,호텔,3급,031-284-3435,동백3로11번길 43,8.5,7.9,3.9,,http://leedesignhotel.com/,https://hotels.naver.com/KR1000278/hotels/N2004440?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
20,경기,20,엠블던호텔,Embledon Hotel,호텔,3성급,031-413-2222,중앙대로 869,8.8,7.9,3.6,4.7,http://www.embledonhotel.com/,https://hotels.naver.com/KR1000278/hotels/N3023452?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
21,경기,21,라비돌 리조트,"La Vie Dor Hotel and Resort, Trademark Collection by Wyndham",호텔,4성급,031-352-7150,정남면 세자로 286,7.9,6.5,2.9,4.2,https://www.laviedor.com/,https://hotels.naver.com/KR1000278/hotels/N2224511?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
22,경기,22,아도니스 리조트,Adonis Hotel,호텔,3급,031-530-9100,신북면 포천로2414번길 24,4,,4,,https://www.adoniscc.co.kr/hotel,https://hotels.naver.com/KR1000278/hotels/N1529276?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
23,경기,23,디자이너스 호텔 더 리치,Hotel Rich,호텔,3급,031-917-0803,강성로 249,8,7.3,3.6,,,https://hotels.naver.com/KR1000278/hotels/N2225006?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
24,경기,24,SR 스위츠 판교,SR Suites Pangyo,호텔,3성급,031-702-6565,황새울로319번길 9,8.6,8.1,4.7,4.6,http://srsuites.com/,https://hotels.naver.com/KR1000278/hotels/N1864376?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
25,경기,25,라마다 앙코르 바이 윈덤 김포 한강호텔,Ramada Encore by Wyndham Gimpo Han River Hotel,호텔,3성급,02-582-0700,고촌읍 아라육로152번길 169,8,7.5,,4.0,http://www.ramadagimpohanriver.com/,https://hotels.naver.com/KR1000278/hotels/N4871943?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
26,경기,26,호텔 시에나,Hotel Sienna,호텔,3성급,031-943-7260,소리천로 31,8.2,7.9,3.8,4.0,http://www.hotelsienna.com/,https://hotels.naver.com/KR1000278/hotels/N2968292?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
27,경기,27,웨이브엠 호텔 웨스트,Wavem Hotel West,호텔,3급,031-400-6200,거북섬로 112,8.4,8.7,,4.6,https://wavemhotel.co.kr/west/,https://hotels.naver.com/KR1000278/hotels/N5305280?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
28,경기,28,어반 부티크 호텔,Urban Boutique Hotel,호텔,3성급,031-421-0000,흥안대로 497,8.1,6.9,4.4,3.7,https://ay-urban.jalib.site/,https://hotels.naver.com/KR1000278/hotels/N1759892?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
29,경기,29,테이크 호텔 서울 광명,Take Hotel Seoul Gwangmyeong,호텔,4성급,02-2000-7100,신기로 22,9,7.9,,4.4,http://take-hotel.com/,https://hotels.naver.com/KR1000278/hotels/N5287077?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
30,경기,30,어반이스트 호텔,Urban-Est Hotel,호텔,3급,031-966-8202,고양대로 1725,8.8,8.3,,4.6,http://www.urban-est.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5299498?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
31,경기,31,소도호텔,Sodo Hotel Paju,호텔,2급,031-949-1583,원앙길 8-8,7.4,6.6,,,https://paju-sodohotel.wywh.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5299492?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
32,경기,32,호텔 가덴,Hotel Gaden,호텔,3성급,031-239-5572,경수대로335번길 12,8.3,7.7,4.4,3.4,http://www.hotelgaden.com/,https://hotels.naver.com/KR1000278/hotels/N3031853?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
33,경기,33,파크뷰테라스,Park View Terrace,호텔,4급,031-947-7177,소리천로 39,8.5,,,4.5,https://pvterrace.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5287019?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
34,경기,34,더휴식 크로와상호텔 구리점,Croissant Hotel Guri by Aank,호텔,2급,,체육관로 148,9.9,,,,,https://hotels.naver.com/KR1000278/hotels/N5304666?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
35,경기,35,호텔 더숨 포레스트,Hotel Thesoom Forest,호텔,3성급,1522-2777,포곡읍 성산로 633,8.5,8,2.6,4.5,http://hotelthesoom.com/,https://hotels.naver.com/KR1000278/hotels/N2979428?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
36,경기,36,호텔갤러리,Hotel Gallery,호텔,2성급,,소흘읍 죽엽산로 432-17,8.2,,,,,https://hotels.naver.com/KR1000278/hotels/N4558433?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
37,경기,37,호텔아르떼,Hotel Arte,호텔,3성급,031-8067-6600,인계로108번길 37,8.9,8.7,,4.5,http://artehotel.jalib.site/,https://hotels.naver.com/KR1000278/hotels/N4195608?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
38,경기,38,스카이썬이천호텔,Icheon Skysun Hotel,호텔,3급,031-634-4440,중리천로 126,8.5,,,3.8,https://skysunhotel.com/,https://hotels.naver.com/KR1000278/hotels/N5287619?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
39,경기,39,웨이브엠 호텔 이스트,Wavem Hotel East,호텔,3급,031-508-8100,거북섬로 130,7,8.5,,4.6,https://wavemhotel.co.kr/east/,https://hotels.naver.com/KR1000278/hotels/KYK10387916?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
40,경기,40,더휴식 아늑호텔 오산점,Aank Hotel Osan,호텔,2급,031-372-0101,대원로 28-4,4.6,,,,,https://hotels.naver.com/KR1000278/hotels/N3659314?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
41,경기,41,더트리니 어반스위트,The Triny Urban Suites,호텔,3급,,처인구 중부대로 1218,7.8,8,,4.3,http://www.thetriny.com/,https://hotels.naver.com/KR1000278/hotels/N5279803?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
42,경기,42,부천 고려 호텔,The Koryo Hotel,호텔,3성급,032-329-0001,길주로 66,8.2,7.4,3.5,4.4,http://www.hotelkoryo.net/,https://hotels.naver.com/KR1000278/hotels/N1658848?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
43,경기,43,레스트호텔,Rest Hotel,호텔,3성급,031-988-3534,태장로795번길 151,9,8.9,3.5,4.3,http://gimpo-rest.jalib.site/,https://hotels.naver.com/KR1000278/hotels/N3566108?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
44,경기,44,호텔지뜨 시흥점,Hotel Gite,호텔,3급,0507-1395-2584,거북섬둘레길 1 지뜨프라자 8층,8.8,8.6,,4.0,,https://hotels.naver.com/KR1000278/hotels/N5304778?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
45,경기,45,골든플래닛 호텔,Golden Planet Hotel,호텔,3급,031-631-0061,애련정로 67-23,8.9,8.4,,4.4,http://www.goldenplanethotel.com/,https://hotels.naver.com/KR1000278/hotels/N5287431?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
46,경기,46,아늑호텔 앤 스파 평택점,Aank Hotel & Spa Pyeongtaek,호텔,2급,0507-1407-7524,송탄로 446,7.5,8.2,,,,https://hotels.naver.com/KR1000278/hotels/KYK10374770?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
47,경기,47,신라스테이 동탄 (삼성 디지털 시티),Shilla Stay Dongtan,호텔,3성급,031-8036-9000,노작로 161,8.5,8.6,4.6,4.4,https://www.shillastay.com/dongtan/index.do,https://hotels.naver.com/KR1000278/hotels/N1948611?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
48,경기,48,라마다 용인 호텔,Ramada by Wyndham Yongin,호텔,4급,031-8097-6500,포곡읍 마성로 420,8.4,,4,4.3,http://ramadayongin.com/,https://hotels.naver.com/KR1000278/hotels/N3544859?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
49,경기,49,더마레보 호텔,The Marevo,호텔,3급,031-202-3773,봉영로 1591,8.7,8.7,4,4.7,http://www.the-marevo.com/,https://hotels.naver.com/KR1000278/hotels/N1660735?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
50,경기,50,아셈호텔,Gimpo Assem Hotel,호텔,3성급,031-997-3230,태장로795번길 145,8.7,,,4.0,http://assemhotel.jalib.site/,https://hotels.naver.com/KR1000278/hotels/N4712338?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
51,경기,51,라마다 프라자 수원 호텔,Ramada Plaza by Wyndham Suwon,호텔,4성급,031-230-0001,중부대로 150,8.7,7.9,4.4,4.2,http://www.ramadaplazasuwon.com/,https://hotels.naver.com/KR1000278/hotels/N1529179?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
52,경기,52,호텔 시엘로,Hotel Cielo,호텔,3급,031-433-1000,"거북섬둘레길 5-7, 10층",7.8,7.6,,4.5,http://www.hotelcielo.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5302454?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
53,경기,53,이비스 앰배서더 수원,ibis Ambassador Suwon,호텔,3급,031-230-5000,권광로 132,8.5,8.3,3.9,3.8,http://ibis.ambatel.com/suwon/main.amb,https://hotels.naver.com/KR1000278/hotels/N1401557?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
54,경기,54,분당 메이트 호텔,Mate Hotel Bundang,호텔,2성급,031-705-5111,황새울로335번길 7,8.6,7.9,4,,http://www.matehotel-bundang.co.kr/,https://hotels.naver.com/KR1000278/hotels/N1894371?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
55,경기,55,더 힐 하우스 양평,The Hill House Yangpyeong,호텔,2급,031-771-0001,강하면 강남로 489,10,,,,http://www.thehillhouse.co.kr/,https://hotels.naver.com/KR1000278/hotels/KYK1072650824?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
56,경기,56,호텔 그리다,Hotel Grida,호텔,2급,0507-1441-0912,백석읍 권율로 912,8.2,,,,,https://hotels.naver.com/KR1000278/hotels/KYK1072221145?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
57,경기,57,광명 JS 부티크호텔,Gwangmyeong Js Boutique Hotel,호텔,2성급,02-2619-3001,오리로854번길 16-18,8.8,,4.2,3.5,http://www.gmhotel.co.kr/,https://hotels.naver.com/KR1000278/hotels/N2367550?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
58,경기,58,카인드호텔,Pangyo Business & Tourist Hotel Kynd,호텔,3성급,031-781-0006,황새울로329번길 10,8.8,7.7,,4.3,https://www.kyndhotel.co.kr/,https://hotels.naver.com/KR1000278/hotels/N4919816?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
59,경기,59,돌체카사 호텔,Namyangju Bukhangang dolcecasa hotel,호텔,3급,,조안면 북한강로989번길 4,8.6,7.9,,,http://www.dolcecasa.co.kr/,https://hotels.naver.com/KR1000278/hotels/N4524504?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
60,경기,60,푸르미르 호텔,Hotel Prumir,호텔,4성급,031-8020-0000,효행로 480,8.6,7.5,3.6,4.4,http://www.hotelprumir.com/,https://hotels.naver.com/KR1000278/hotels/N2945499?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
61,경기,61,CS 프리미어 관광호텔,Cs Premier Hotel,호텔,2성급,031-478-0100,경수대로 1180,6.9,7.1,3.3,,,https://hotels.naver.com/KR1000278/hotels/N2665820?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
62,경기,62,갈매 퍼스트호텔,First Hotel,호텔,3급,031-553-9600,갈매중앙로 89-7,8.6,8.3,,4.5,http://hotel-first.co.kr/,https://hotels.naver.com/KR1000278/hotels/N3565426?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
63,경기,63,호텔 더 클래스,Hotel The Class,호텔,2성급,031-637-3325,중리천로 126-19,8.8,,4.2,4.0,,https://hotels.naver.com/KR1000278/hotels/N3659362?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
64,경기,64,하운드호텔 거북섬,Siheung Hound Turtle Island,호텔,2급,031-431-3110,거북섬1길 19,,,,,,https://hotels.naver.com/KR1000278/hotels/N5304842?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
65,경기,65,호텔 스퀘어 안산,Hotel Square Ansan,호텔,4성급,031-490-2000,동산로 81,8.4,8,3.8,4.4,http://hotelsquare.co.kr/,https://hotels.naver.com/KR1000278/hotels/N2666558?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
66,경기,66,호텔 더 윈,Hotel The Wynn,호텔,2성급,0507-1337-0089,원흥3로 6-14,9,9,,,http://hotelthewynn.kr/,https://hotels.naver.com/KR1000278/hotels/N5304811?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
67,경기,67,신트라호텔,Sintra Boutique Hotel,호텔,3급,,중앙로 1559-15,7.2,,,,http://www.sintrahotel-ilsan.co.kr/,https://hotels.naver.com/KR1000278/hotels/N4919428?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
68,경기,68,코트야드 바이 메리어트 평택,Courtyard by Marriott Pyeongtaek,호텔,,,고덕면 첨단대로 110,8,,,,https://www.marriott.com/ko/hotels/cjjpy-courtyard-pyeongtaek,https://hotels.naver.com/KR1000278/hotels/KYK1072673833?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
69,경기,69,골든튤립 에버 용인 호텔,Golden Tulip Ever Yongin Hotel,호텔,4급,031-8097-3300,포곡읍 전대로78번길 19-2,9,,4.5,4.5,http://gt-yongin.com/,https://hotels.naver.com/KR1000278/hotels/N4553244?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
70,경기,70,양평 더테라스 호텔,Yangpyeong The Terrace Hotel,호텔,3급,,경기 양평군 강하면 강남로 340,8.8,,,,http://theterracehotel.co.kr/,https://hotels.naver.com/KR1000278/hotels/KYK7234363?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
71,경기,71,호텔 도노,Suwon Dono1796 Hotel,호텔,2성급,031-258-8881,신풍로 68,8,7.4,3.5,3.6,http://hoteldono.jalib.site/,https://hotels.naver.com/KR1000278/hotels/N2949197?adultCnt=2&pageIndex=6&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
72,경기,72,포스타호텔,Hotel Four Star,호텔,2성급,0507-1336-6006,석천로531번길 43,8.5,,,,http://fourstar-bucheon.jalib.site/,https://hotels.naver.com/KR1000278/hotels/KYK8970738?adultCnt=2&pageIndex=6&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
73,경기,73,아늑호텔 일산 탄현점,Ilsan (Tanhyeon) The Hyoosik Aneuk,호텔,3급,031-918-8183,일현로41번길 8-32,7.6,7.6,,,,https://hotels.naver.com/KR1000278/hotels/N3029433?adultCnt=2&pageIndex=6&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
74,경기,74,이스키아 호텔,Ischia Hotel,호텔,3급,031-693-9661,동백3로11번길 37,7.8,7.6,,4.7,https://hotelischia.kr/,https://hotels.naver.com/KR1000278/hotels/N3566095?adultCnt=2&pageIndex=6&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
75,경기,75,시흥 호텔엘리시움,Siheung Hotel Elysium,호텔,3급,,경기도 시흥시 중심상가1길 11-5(정왕동)시흥 호텔엘리시움,10,,,,,https://hotels.naver.com/KR1000278/hotels/KYK1070332916?adultCnt=2&pageIndex=6&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
76,경기,76,호텔 라르 김포,Hotel L'art Gimpo,호텔,3급,031-982-1322,고촌읍 장차로5번길 5-9,8.3,8.2,3.4,,http://lartgimpo.com/,https://hotels.naver.com/KR1000278/hotels/N2946674?adultCnt=2&pageIndex=6&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
77,경기,77,해든호텔 하이엔드 수원,Haeden Hotel High End Suwon,호텔,3급,,팔달구 효원로 299,8.1,7.8,4.1,4.5,http://www.highendhotelsuwon.com/,https://hotels.naver.com/KR1000278/hotels/N1955563?adultCnt=2&pageIndex=6&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
