idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
14,대구,14,2월호텔 동대구점,Daegu February Hotel Dongdaegustation,호텔,2급,053-741-0041,장등로 78,8.6,8.1,,,http://www.xn--2-wj6eu1m1yae80e2mon7h.com/,https://hotels.naver.com/KR1000529/hotels/N3028732?adultCnt=2&pageIndex=1&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
15,대구,15,엘리시아호텔,Elysia Hotel,호텔,2성급,,갈밭남로 45,8.5,,,,http://daeguelysia.com/,https://hotels.naver.com/KR1000529/hotels/N5257975?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
16,대구,16,넘버25호텔 대구역점,Daegu Dongseong-Ro No. 25 Daegu Dongseong-Ro Branch,호텔,3급,,서성로 100,8.1,,,,https://www.instagram.com/no.25hotel_daegustation,https://hotels.naver.com/KR1000529/hotels/N5280585?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
17,대구,17,하운드호텔 대구성서,Daegu Seongseo Hound Daegu Seongseo Branch,호텔,3급,,달서구 성서공단로11길 44-9,,,,,,https://hotels.naver.com/KR1000529/hotels/KYK9490014?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
18,대구,18,New Daegu Hotel,,호텔,3급,,대한민국 대구 서구,,,,,,https://hotels.naver.com/KR1000529/hotels/KYK2185926?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
19,대구,19,앙코르호텔,Hotel Encore,호텔,2성급,,이노밸리로 7,8.4,,,,http://www.encorehotel.org/,https://hotels.naver.com/KR1000529/hotels/N4871936?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
20,대구,20,브라운도트 호텔 대구성서점,Brown Dot Hotel Seong Seo,호텔,2급,,성서공단로11길 64-5,8.3,8.3,,,,https://hotels.naver.com/KR1000529/hotels/N4872521?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
21,대구,21,소노 비즈니스 호텔,Sono Business Hotel,호텔,3급,,중구 명륜로 86,7.6,,,,,https://hotels.naver.com/KR1000529/hotels/KYK1070471147?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
22,대구,22,브라운도트 호텔 대구 수성,Daegu Suseong Brown Dot,호텔,3급,,"수성구 동대구로25길 33 4, 5, 6, 7, 8층",6.6,7.5,,,,https://hotels.naver.com/KR1000529/hotels/KYK10207805?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
23,대구,23,2월호텔 수성점,Daegu February Hotel Suseong,호텔,3급,053-765-0646,청수로 67,8.1,,3.8,,http://februaryhotel.com/,https://hotels.naver.com/KR1000529/hotels/N2009304?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
24,대구,24,호텔하루,Daegu Dongdaegu Station Hotel Haru,호텔,2급,053-753-4976,동부로26길 53,9.3,,,,,https://hotels.naver.com/KR1000529/hotels/N2009286?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
25,대구,25,아마레호텔,Daegu Amare Hotel,호텔,2성급,053-953-2580,율암로 156-15,8.8,,,,http://www.makeus.net/35783,https://hotels.naver.com/KR1000529/hotels/N5281663?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
26,대구,26,갤러리호텔,Dongchon Amusement Park Gallery Hotel,호텔,3급,,효동로6길 82,7.6,,,,,https://hotels.naver.com/KR1000529/hotels/N5304750?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
27,대구,27,대구 탑 호텔,Hotel Top Daegu,호텔,2급,0507-1412-3319,대구 달서구 이곡동로 7,8.3,,,,,https://hotels.naver.com/KR1000529/hotels/KYK832097?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
28,대구,28,부띠끄 호텔 5월,Boutique Hotel May,호텔,2급,053-521-9560,구마로11길 78,2.8,,,,,https://hotels.naver.com/KR1000529/hotels/N3646604?adultCnt=2&pageIndex=2&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
29,대구,29,오페라모텔,Daegu Dongcheon-Dong Hotel Zari Hotel Site (Old Opera),호텔,3급,,동천로 138-6,5.6,,,,,https://hotels.naver.com/KR1000529/hotels/N5282253?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
30,대구,30,호텔 여기어때 서대구점,Hotel Oscar,호텔,2급,053-557-5667,달서로 151,7.8,7.7,,,,https://hotels.naver.com/KR1000529/hotels/N4012253?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
31,대구,31,호텔시리즈5.0,Daegu Seongseo Hotel Series 5.0,호텔,3급,,달서대로85길 6-15,5.3,4,,,,https://hotels.naver.com/KR1000529/hotels/N5304779?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
32,대구,32,대구 엑스코 컨벤션 비즈니스 호텔,Daegu Exco Convention Business Hotel,호텔,1급,,대구광역시 북구 유통단지로8길 86,,,,,,https://hotels.naver.com/KR1000529/hotels/KYK1070523757?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
33,대구,33,대구 동천동 Hotel B,Daegu Dongcheon-dong Dot B,호텔,2급,,대구광역시 북구 동천로 138-18 (동천동),8.2,,,,,https://hotels.naver.com/KR1000529/hotels/KYK4744342?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
34,대구,34,브라운도트 호텔 봉덕점,Browndot Hotel Bong-Duk,호텔,2급,053-471-3311,중앙대로 116,8.3,4,,,,https://hotels.naver.com/KR1000529/hotels/N3028674?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
35,대구,35,대구 시리즈 라이온즈파크점,Daegu Hotel Series Lions Park,호텔,3급,,수성구 알파시티1로4길 9,,,,,,https://hotels.naver.com/KR1000529/hotels/KYK1071818292?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
36,대구,36,대구 동천동 호텔 벤 (hotel BEN),"Hotel BEN in Dongcheon-dong, Daegu",호텔,2급,,대구광역시 북구 동천로 24길 17-15,9.4,,,,http://hotelben.aym.co.kr/,https://hotels.naver.com/KR1000529/hotels/KYK1070586261?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
37,대구,37,그랜드 모텔,Dongdaegu Station Hotel Cherish,호텔,2급,053-741-0342,동부로30길 74,9.7,,3.5,,,https://hotels.naver.com/KR1000529/hotels/N3659819?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
38,대구,38,퀸벨 호텔,Queenvell Hotel,호텔,3성급,053-282-1000,동촌로 200,8,,3.8,,http://queenvell.com/,https://hotels.naver.com/KR1000529/hotels/N1289786?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
39,대구,39,캐주얼 하우스 소노,Casual House Sono,호텔,3급,053-423-7778,명륜로 86,8.5,6.4,4,,,https://hotels.naver.com/KR1000529/hotels/N2945574?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
40,대구,40,대구 비산동 숙소 호텔 쇼 북부정류장점,Daegu Bisan-dong Accommodation Hotel Show Bukbu Bus Terminal,호텔,1급,,대구광역시 서구 달서천로41길 79 (비산동),7.1,,,,,https://hotels.naver.com/KR1000529/hotels/KYK7230767?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
41,대구,41,Prince Hotel Daegu,,호텔,4급,,대한민국 대구 남구,,,,,,https://hotels.naver.com/KR1000529/hotels/KYK119505?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
42,대구,42,팔공 에밀리아 호텔,Daegu Palgong Emilia Hotel,호텔,3성급,053-623-1000,팔공산로 1121,6,,3,,http://www.emillia.co.kr/,https://hotels.naver.com/KR1000529/hotels/N2004335?adultCnt=2&pageIndex=3&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
43,대구,43,대구 본리동 Hotel Bon,"Hotel Bon, Bolli-Dong, Daegu",호텔,1급,,대구광역시 달서구 와룡로9길 20,8.7,,,,,https://hotels.naver.com/KR1000529/hotels/KYK1070682477?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
44,대구,44,호텔 노스텔,Daegu Dongcheon H Avenue,호텔,2급,053-322-0055,동천로 128-12,6.9,,,,,https://hotels.naver.com/KR1000529/hotels/N2329944?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
45,대구,45,유니온 호텔,Daegu Union Tourist Hotel,호텔,2급,053-252-2221,태평로 117,6.2,6.4,3.9,,http://www.unionhtl.co.kr/,https://hotels.naver.com/KR1000529/hotels/N1658922?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
46,대구,46,로미오모텔,Kyungpook National University Romeo,호텔,1급,,대현로 30,8.3,,,,,https://hotels.naver.com/KR1000529/hotels/N4735094?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
47,대구,47,대구 엑스코 리드,Daegu Exco Lead Hotel,호텔,2급,053-381-0050,유통단지로13길 13-11,7.9,7.2,,,https://place-site.yanolja.com/places/1019805,https://hotels.naver.com/KR1000529/hotels/N3030938?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
48,대구,48,대구 성서 호텔 리츠(Ritz),Daegu Hotel Ritz,호텔,1급,,대구광역시 달서구 달서대로95길 5-20(호산동),8.6,,,,,https://hotels.naver.com/KR1000529/hotels/KYK8483616?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
49,대구,49,대구 크리스탈 호텔,Crystal Hotel,호텔,3급,053-655-7799,달구벌대로 1910,,,3.1,,http://www.crystalhotel.co.kr/,https://hotels.naver.com/KR1000529/hotels/N1048517?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
50,대구,50,호텔 에어포트,Airport Hotel Daegu,호텔,3급,053-260-0001,공항로 221,,,3.6,,,https://hotels.naver.com/KR1000529/hotels/N1658967?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
51,대구,51,칸 모텔,Khan Motel,호텔,2급,053-942-3400,신암남로24길 17-14,,,,,,https://hotels.naver.com/KR1000529/hotels/N3034156?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
52,대구,52,대구 평리동 스페셜호텔,Daegu Pyeongni-Dong Hotel Special,호텔,2급,,서구 국채보상로42길 7,6.3,,,,,https://hotels.naver.com/KR1000529/hotels/KYK1070523841?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
53,대구,53,뉴프린스호텔,Daegu Daemyeong-Dong New Prince Hotel,호텔,1급,,현충로 262,,,,,,https://hotels.naver.com/KR1000529/hotels/N5282055?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
54,대구,54,앤모텔,Anne Motel,호텔,2급,053-753-4739,동부로30길 100-4,5.3,,,,,https://hotels.naver.com/KR1000529/hotels/N3232517?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
55,대구,55,공감 한옥 게스트하우스,Empathy Hanok,호텔,2급,,진골목길 9,1,,4.3,,,https://hotels.naver.com/KR1000529/hotels/N2945568?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
56,대구,56,더 한옥 & 스파,The Hanok & Spa,호텔,2급,,서성로16길 46-5,,,3.8,,,https://hotels.naver.com/KR1000529/hotels/N2683110?adultCnt=2&pageIndex=4&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
57,대구,57,대구 호텔 더 팔레스,Hotel The Palace Daegu,호텔,2급,053-471-9911,이천로 13,,,2.2,,,https://hotels.naver.com/KR1000529/hotels/N1658595?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
58,대구,58,대구 황금동 호텔 TOP365,Daegu Hwanggeumdong Hotel Top365,호텔,1급,053-766-1128,대구광역시 수성구 청수로25길 25,6,,,,,https://hotels.naver.com/KR1000529/hotels/KYK1070689192?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
59,대구,59,대구 곳스테이,Gout Stay,호텔,3급,053-984-0033,팔공로 525,,,1.5,,,https://hotels.naver.com/KR1000529/hotels/N2006727?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
60,대구,60,칸호텔,Khan Hotel,호텔,1성급,053-263-0777,구지면 달성2차동1로 141,7.4,,,,http://www.khanhotel.net/,https://hotels.naver.com/KR1000529/hotels/N4012305?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
61,대구,61,대구 수성 드라마,Daegu Suseong Drama,호텔,,053-764-1777,수성구 수성로 258-1,,,,,,https://hotels.naver.com/KR1000529/hotels/KYK1072814535?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
62,대구,62,힐탑호텔,Hound Hotel Daegu,호텔,2급,053-651-9700,두류공원로 97,6.4,,2,,,https://hotels.naver.com/KR1000529/hotels/N3232904?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
63,대구,63,대구 혁신도시 스테이22 호텔,Daegu Innovation City Stay22 Hotel,호텔,,,대구광역시 동구 반야월로30길 8,,,,,,https://hotels.naver.com/KR1000529/hotels/KYK1071872765?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
64,대구,64,DO 모텔,Daegu Seongseo Do Hotel,호텔,2급,053-588-6882,성서공단로11길 38-7,8,,,,,https://hotels.naver.com/KR1000529/hotels/N3028725?adultCnt=2&pageIndex=5&propertyTypes=0&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
