idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
11,경기,11,돌체비타펜션,Fortune Pension Dolce Vita,펜션,3급,,일동면 운악청계로1480번길 97-19,8.6,,,,,https://hotels.naver.com/KR1000278/hotels/N4888485?adultCnt=2&pageIndex=1&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
12,경기,12,가평 똥강아지 키즈 풀빌라,Gapyeong Ttonggangaji Kids Poolvilla,펜션,3급,,가평읍 잎너비길 17-78,8.4,9,,,https://kidsddong.co.kr/,https://hotels.naver.com/KR1000278/hotels/KYK1070477734?adultCnt=2&pageIndex=1&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
13,경기,13,가평 아이디 펜션,Gapyeong Id Pension,펜션,3급,,가평읍 태봉두밀로 269-109,9.5,,,,http://idpension.kr/,https://hotels.naver.com/KR1000278/hotels/KYK9164567?adultCnt=2&pageIndex=1&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
14,경기,14,더포레펜션,The Forret Pension,펜션,3급,,청평면 상지로 280,9.2,,,,http://forethouse.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5278777?adultCnt=2&pageIndex=1&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
15,경기,15,가평 남이섬 피그드림 스파 펜션,Nami Island Pig Dream Spa Pension,펜션,3급,,가평읍 북한강변로 1007-38,9.4,9.5,,,http://pigdream.kr/,https://hotels.naver.com/KR1000278/hotels/KYK1070301876?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
16,경기,16,인 펜션,In Pension,펜션,3급,031-581-7011,북면 백둔로 238,7,,,,http://inpension.co.kr/,https://hotels.naver.com/KR1000278/hotels/N3645825?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
17,경기,17,에이스펜션,Gapyeong Ace Pension,펜션,3급,,북면 멱골로 293,9.6,,,,https://www.bookinghub.co.kr/aceps,https://hotels.naver.com/KR1000278/hotels/N5283777?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
18,경기,18,가평 드림밸리펜션,Gapyeong Dream Valley Pension,펜션,3급,,경기도 가평군 청평면 우무내길 149,7,,,,http://dreamvalley.kr/,https://hotels.naver.com/KR1000278/hotels/KYK1070225698?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
19,경기,19,가평 아르노 펫 펜션,Gapyeong Areuno Pet Pension,펜션,3급,,가평군 설악면 유명로 2108,,9,,,https://arnops.co.kr/,https://hotels.naver.com/KR1000278/hotels/KYK7231236?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
20,경기,20,에버랜드파인하우스,Yongin Pine House Pension,펜션,3급,,포곡읍 영문로29번길 126-1,10,,,,http://everlandhouse.com/,https://hotels.naver.com/KR1000278/hotels/N5283194?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
21,경기,21,숲속의공주펜션,Gapyeong Princess of the Forest Pension,펜션,3급,,가평읍 복장포길 79-6,6.8,,,,http://www.gongjups.com/,https://hotels.naver.com/KR1000278/hotels/N5285356?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
22,경기,22,라포레펜션,Gapyeong laforet pension,펜션,3급,,설악면 유명로 2086,8.9,,,,https://www.bookinghub.co.kr/laforet,https://hotels.naver.com/KR1000278/hotels/N5280041?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
23,경기,23,무지개펜션,Gapyeong Rainbow Pension,펜션,3급,,설악면 유명로 1943-47,8.9,,,,,https://hotels.naver.com/KR1000278/hotels/N5130649?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
24,경기,24,포시즌밸리펜션,Four Season Valley,펜션,3급,,북면 백둔로 389,9.4,,,,http://fourseasonps.com/,https://hotels.naver.com/KR1000278/hotels/N5278722?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
25,경기,25,더스틸 펜션,Gapyeong The Still Pension,펜션,3급,,상면 청우산2길 42-11,9.6,,,,https://thestill.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5285285?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
26,경기,26,가평 올라펜션,Gapyeong Ola Pension (Gapyeong Station),펜션,3급,031-582-5432,가평읍 태봉두밀로 269-51,,,,,http://holapension.co.kr/,https://hotels.naver.com/KR1000278/hotels/N3644996?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
27,경기,27,아침고요 펜션,Gapyeong Morning Calm Pension,펜션,3급,010-8949-1927,상면 수목원로 380,8.6,,,,http://mpeace.co.kr/,https://hotels.naver.com/KR1000278/hotels/N3646244?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
28,경기,28,가평 댕댕이 애견 펜션 퍼플,Gapyeong Dangdangi Dog Pension Purple,펜션,3급,,경기 가평군 조종면 와곡길 93-70,9.2,,,,http://xn--ok1bj0zg3adznu7q.kr/,https://hotels.naver.com/KR1000278/hotels/KYK1070682567?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
29,경기,29,미르 펜션,Mir Pension,펜션,2급,070-8803-0110,가평읍 경반안로 214-1,8.6,,,,http://yirumps.com/,https://hotels.naver.com/KR1000278/hotels/N3188786?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
30,경기,30,이레펜션,Gapyeong Yirae Pension,펜션,3급,,가평읍 북한강변로 326-58,7.7,,,,https://jirehpension.kr/,https://hotels.naver.com/KR1000278/hotels/N4735148?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
31,경기,31,시흥 작은쉼터캠핑장&카라반,Siheung Mini Shelter Camping Caravan,펜션,2급,,경기 시흥시 죽율로 27,10,,,,,https://hotels.naver.com/KR1000278/hotels/KYK7233734?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
32,경기,32,에코펜션,Gapyeong Vistahill Pension,펜션,3급,,청평면 북한강로1556번길 66-39,10,,,,http://www.ecopension.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5130526?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
33,경기,33,가평 뉴청평 펜션,Gapyoeng New Cheongpyeong Pension,펜션,3급,,청평면 잠곡로 120-41,10,,,,http://cpps.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5258259?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
34,경기,34,솔로몬 펜션,Gapyeong Solomon Pension,펜션,3급,070-4882-2891,청평면 호명리길 42,10,,,,http://solomonps.kr/,https://hotels.naver.com/KR1000278/hotels/N3644211?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
35,경기,35,가평 오즈펜션,Gapyeong Ojeupension,펜션,3급,,설악면 유명산길 61-100,9.6,,,,http://ozpension.kr/,https://hotels.naver.com/KR1000278/hotels/KYK1070527276?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
36,경기,36,가평 쉼터 애견동반 펜션,Gapyeong Swimteo Pet Pension,펜션,3급,,상면 수목원로 417-17,8.3,7.5,,,https://xn--l89a39k7mhvsfvqb49h13z3ne.kr/,https://hotels.naver.com/KR1000278/hotels/KYK7476901?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
37,경기,37,펜션허브빌,Pocheon Herbville Pension,펜션,3급,,영북면 산정호수로 868-24,10,,,,,https://hotels.naver.com/KR1000278/hotels/N5278395?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
38,경기,38,세미리조트 노블레스펜션,Semi Resort Noblesse,펜션,3급,,가평읍 복장포길 46-142,,,,,,https://hotels.naver.com/KR1000278/hotels/N5281421?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
39,경기,39,포천 아름드리 펜션,Pocheon Arumdri Pension,펜션,3급,,군내면 청군로2985번길 98,8.9,,,,http://areumdrips.kr/,https://hotels.naver.com/KR1000278/hotels/KYK7233289?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
40,경기,40,시크릿문 펜션,Gapyeong Secret Moon Pension,펜션,3급,010-6899-6636,가평읍 태봉두밀로 269-50,8.6,,,,http://secretmoon.kr/,https://hotels.naver.com/KR1000278/hotels/N3566110?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
41,경기,41,가평 여울 키즈펜션,Gapyeong Yeoul Kids Pension,펜션,3급,,설악면 유명로 1943-138,8.3,10,,,,https://hotels.naver.com/KR1000278/hotels/KYK1070322064?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
42,경기,42,양평 리안하우스 풀빌라,Yangpyeong Pool Villa Leean Haus,펜션,3급,031-773-6501,옥천면 장알재길 23-9,9.3,,,,http://www.leeanhaus.com/,https://hotels.naver.com/KR1000278/hotels/N3054398?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
43,경기,43,양평 루시올펜션,Lucyol Pension Yangpyeong,펜션,3급,,경기 양평군 서종면 화서로 854-50,8.9,,,,http://www.luciole.co/,https://hotels.naver.com/KR1000278/hotels/KYK7448166?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
44,경기,44,가평 휴먼타운 펜션,Gapyeong Humantown Pension,펜션,3급,,경기 가평군 가평읍 북한강변로 882,9.8,,,,http://humantown.co.kr/,https://hotels.naver.com/KR1000278/hotels/KYK8086974?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
45,경기,45,가평 잰트리 펜션,Gapyeong Gently Pension,펜션,3급,,상면 수목원로386번길 14-6,9.9,,,,http://gentryps.kr/,https://hotels.naver.com/KR1000278/hotels/KYK1070322500?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
46,경기,46,놀러와펜션,Nolleowa Pension,펜션,3급,,지수물길 24-31,,,,,,https://hotels.naver.com/KR1000278/hotels/N4943552?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
47,경기,47,꽃뜰펜션,Flower field Pension,펜션,3급,,가평읍 태봉두밀로 421-23,7.6,,,,https://flowergarden1.creatorlink.net/,https://hotels.naver.com/KR1000278/hotels/N5140861?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
48,경기,48,올덴펜션,Olden Caravan n Pension (Pet friendly),펜션,3급,010-7763-9765,청평면 고재길 262-64,4.4,,,,http://oldentrip.com/,https://hotels.naver.com/KR1000278/hotels/N3644939?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
49,경기,49,마운틴 펜션,Top Cloud,펜션,2급,,북면 백둔로 510-111,9.2,,,,,https://hotels.naver.com/KR1000278/hotels/N3031898?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
50,경기,50,에코스파펜션,Eco Spa,펜션,3급,010-9153-1412,가평읍 북한강변로,9.2,,,,,https://hotels.naver.com/KR1000278/hotels/N3774278?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
51,경기,51,테라펜션,Paju Terra Pension A,펜션,3급,,탄현면 웅지로110번길 68-1,8.7,,,,http://theterra.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5283158?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
52,경기,52,가평 샤이니 펜션,Gapyeong Shiny Pension,펜션,3급,,가평읍 태봉두밀로 269-55,8.2,,,,http://shinyps.com/,https://hotels.naver.com/KR1000278/hotels/KYK1070298183?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
53,경기,53,대부도 봄날 독채 펜션,Daebudo Bomnaldogchaepension,펜션,3급,,단원구 서낭당길 9,9.6,,,,http://xn--i20bz8u9kdn2x.com/,https://hotels.naver.com/KR1000278/hotels/KYK1070647437?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
54,경기,54,가평 로와 리버뷰 펜션,Gapyeong Rowa River view Pension,펜션,3급,,청평면 북한강로 2169,8.6,,,,http://riversidememory.co.kr/,https://hotels.naver.com/KR1000278/hotels/KYK1070298181?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
55,경기,55,씨엘펜션,Gapyeong Ciel Pension,펜션,3급,,가평읍 태봉두밀로 269-72,,,,,http://cielpension.com/,https://hotels.naver.com/KR1000278/hotels/N5285265?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
56,경기,56,더샵스파펜션,Pocheon The Sharp Pension,펜션,3급,,영중면 물안2길 39,9.6,,,,http://xn--9m1bm2xrian89acqivna.com/,https://hotels.naver.com/KR1000278/hotels/N5283989?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
57,경기,57,로제 펜션,Gapyeong Rose Pension,펜션,3급,,가평읍 태봉두밀로 269-100,3.6,,,,http://rosepension.net/,https://hotels.naver.com/KR1000278/hotels/N5280164?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
58,경기,58,피넛 스테이,Peanut Stay,펜션,4급,,서신면 해안길 240-5,,,,,http://peanutstay.kr/,https://hotels.naver.com/KR1000278/hotels/KYK10013527?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
59,경기,59,샤갈스파펜션,Gapyeong Chagall Spa Pension,펜션,3급,,청평면 호반로 1040,8.7,,,,https://chagallspapension.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5283752?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
60,경기,60,아나톨레 펜션,Yangpyeong Anatole Pension,펜션,3급,031-775-7114,용문면 용문삼성로20번길 73-19,,,1,,https://www.anatole.co.kr/,https://hotels.naver.com/KR1000278/hotels/N3644742?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
61,경기,61,힐링 스타일 펜션,New Healing Spa Pension,펜션,3급,0505-679-2979,청평면 북한강로 2173,9.4,,,,http://xn--vg1bm2ltwg6lb918byyak6r.kr/,https://hotels.naver.com/KR1000278/hotels/N2684008?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
62,경기,62,엘리시아펜션,Elsia Pension,펜션,3급,,조종면 현등사길 64,9,,,,http://elysiapension.com/,https://hotels.naver.com/KR1000278/hotels/N5278634?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
63,경기,63,호수가의아침펜션,Morning Lake Pension,펜션,3급,010-9221-0790,영중면 물안2길 33,,,,,http://www.morninglake.co.kr/,https://hotels.naver.com/KR1000278/hotels/N3872370?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
64,경기,64,남이섬앤디,Gapyeong Namiseom Andy Pension,펜션,3급,,가평읍 동연재로 16-8,9.9,,,,http://www.ndpension.net/,https://hotels.naver.com/KR1000278/hotels/N5283704?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
65,경기,65,가평 투웰브펜션,Gapyeong Twelve Pension,펜션,3급,,설악면 어비산길 224,9.1,,,,http://twelveps.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5258239?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
66,경기,66,아쿠아비타 리조트,Gapyeong Aquavita Pension,펜션,3급,,설악면 자잠로 282번길 72-235,4.4,,,,http://aquavita-resort.kr/,https://hotels.naver.com/KR1000278/hotels/N5280218?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
67,경기,67,M&M펜션,MMM Pension,펜션,4급,,청평면 대성강변길 22,9.8,,,,http://mnmpension.com/,https://hotels.naver.com/KR1000278/hotels/N5278905?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
68,경기,68,가평 나무의꿈 펜션,Gapyeong Namueuikkum Pension,펜션,3급,,가평읍 용추로 269,8,,,,,https://hotels.naver.com/KR1000278/hotels/KYK1070647439?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
69,경기,69,베아트리체,Yangpyeong Beatrice Pension,펜션,3급,,용문면 화전로 318-32,7.5,,,,http://www.beatrice.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5284505?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
70,경기,70,루비노 펜션,Gapyeong rubino Pension,펜션,3급,031-581-7805,가평읍 호반로 1515-34,6,,,,http://psrubino.co.kr/,https://hotels.naver.com/KR1000278/hotels/N3644455?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
71,경기,71,미라몬티 풀빌라,Miramonti Pool Villa Pension,펜션,3급,,북면 가화로 1364-59,,,,,http://miramonti.kr/,https://hotels.naver.com/KR1000278/hotels/N5278788?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
72,경기,72,타임스토리,Yangpyeong Time Story,펜션,2급,010-3332-7158,강상면 다래길 99-8,8.8,,,,,https://hotels.naver.com/KR1000278/hotels/N3518459?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
73,경기,73,하늘짚펜션,Pocheon Hanullzip Pension,펜션,3급,,화동로857번길 5-40,9.3,,,,,https://hotels.naver.com/KR1000278/hotels/N5283995?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
74,경기,74,가평의아침,Gapyeong Morning Pension,펜션,3급,,상면 임초밤안골로,,,,,http://www.gpmorning.co.kr/,https://hotels.naver.com/KR1000278/hotels/N5281286?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
75,경기,75,모닝필하우스 펜션,Gapyeong Morning Feel House Pension,펜션,3급,031-585-5252,상면 청우산2길 42-20,10,,,,http://morningfeel.co.kr/,https://hotels.naver.com/KR1000278/hotels/N3643038?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
76,경기,76,가평 하늘산책 풀빌라 펜션,Gapyeong Haneul Sanchaek Poolvilla Pensi,펜션,3급,,가평읍 북한강변로 322-9,9.9,,,,http://walkingsky.kr/,https://hotels.naver.com/KR1000278/hotels/KYK9917257?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
77,경기,77,포천 솔향기펜션,Pocheon Soulyangki Pension,펜션,3급,,경기도 포천시 영북면 우물목1길 23-20,,,,,,https://hotels.naver.com/KR1000278/hotels/KYK1070821437?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
78,경기,78,별빛하늘펜션,Pocheon Star Sky pension,펜션,3급,,영북면 산정호수로 886-7,8.7,,,,http://www.starsky.kr/,https://hotels.naver.com/KR1000278/hotels/N5278399?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
79,경기,79,양평 소나무향기펜션,Yangpyeong Sonamu Hyanggi Pension,펜션,3급,,경기 양평군 서종면 서차남3길 34-2,,,,,http://page.yapen.co.kr/28387,https://hotels.naver.com/KR1000278/hotels/KYK1070302437?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
80,경기,80,펜션여우별,Gapyeong Yeowoobyeol Pension,펜션,3급,,상면 임초밤안골로 150-20,,,,,,https://hotels.naver.com/KR1000278/hotels/N5283759?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
81,경기,81,이지 펜션,Gapyeong Easy Pension,펜션,3급,010-6339-6674,가평읍 태봉두밀로 269-119,,,,,https://easyps.kr/,https://hotels.naver.com/KR1000278/hotels/N3566107?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
