idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
47,서울,47,스위트 캐슬 아파트먼트,The Sweet Castle Apartment,레지던스 호텔,2급,,대한민국 서울 강남구,8.8,,,,,https://hotels.naver.com/KR1000073/hotels/N3026878?adultCnt=2&pageIndex=4&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
48,서울,48,엔조이 서울,Njoy Seoul,레지던스 호텔,2급,070-7766-2020,"양화로 157, 601호",,,4.3,,,https://hotels.naver.com/KR1000073/hotels/N1824184?adultCnt=2&pageIndex=4&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
49,서울,49,로코하우스,Locohouse,레지던스 호텔,2급,,양화로175 812호,,,,,,https://hotels.naver.com/KR1000073/hotels/N3879296?adultCnt=2&pageIndex=4&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
50,서울,50,이지 렌트 하우스 레지던스,Ez Rent House Residence,레지던스 호텔,3급,,백범로 205,,,,,,https://hotels.naver.com/KR1000073/hotels/N1722586?adultCnt=2&pageIndex=4&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
51,서울,51,강남 코업 레지던스,Gangnam Coop Residence,레지던스 호텔,3급,,서초대로 360,,,4.3,,http://www.seochocoop.com/,https://hotels.naver.com/KR1000073/hotels/N2999214?adultCnt=2&pageIndex=4&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
52,서울,52,이화 스카이 라운지,Ewha Sky Lounge,레지던스 호텔,2급,,이화여대7길 16,,,,,,https://hotels.naver.com/KR1000073/hotels/N3925079?adultCnt=2&pageIndex=4&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
53,서울,53,153 하우스,153 House,레지던스 호텔,2급,,종로 347,,,,,,https://hotels.naver.com/KR1000073/hotels/N4580159?adultCnt=2&pageIndex=4&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
54,서울,54,서울스테이 코엑스,Seoul Stay Coex,레지던스 호텔,3급,,영동대로 602,,,,,,https://hotels.naver.com/KR1000073/hotels/N3058437?adultCnt=2&pageIndex=4&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
55,서울,55,서초 인투라온 호텔앤레지던스,Seocho Intoraon Hotel&Residence,레지던스 호텔,2급,,효령로53길 50,8.2,,,,http://zizelsignity.co.kr/,https://hotels.naver.com/KR1000073/hotels/N5303439?adultCnt=2&pageIndex=4&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
56,서울,56,모닝 스카이 레지던스,Morning Sky Residence,레지던스 호텔,3급,,난계로29가길 24,,,,,,https://hotels.naver.com/KR1000073/hotels/N4996526?adultCnt=2&pageIndex=4&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
57,서울,57,미셸스 하우스,Michelle's house,레지던스 호텔,3급,,신촌로10길 22,,,,,,https://hotels.naver.com/KR1000073/hotels/N4011952?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
58,서울,58,하우스 인 홍대 3,House In Hongdae 3,레지던스 호텔,3급,,신촌로2안길 40,,,,,,https://hotels.naver.com/KR1000073/hotels/N3018440?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
59,서울,59,나엘 하우스,Nael House,레지던스 호텔,3급,,와우산로33길 31,,,,,,https://hotels.naver.com/KR1000073/hotels/N4011980?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
60,서울,60,미드나잇 인 서울,Midnight In Seoul,레지던스 호텔,2급,,동교로 38길 26-7,,,,,,https://hotels.naver.com/KR1000073/hotels/N3775884?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
61,서울,61,홍대 빅,Hongdae Big,레지던스 호텔,3급,,와우산로 25길 22,,,,,,https://hotels.naver.com/KR1000073/hotels/N4012286?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
62,서울,62,리첸 카운티,Richen County,레지던스 호텔,3급,,안암로 25,,,3.3,,,https://hotels.naver.com/KR1000073/hotels/N2922949?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
63,서울,63,아토미 스테이,Atomy Stay,레지던스 호텔,3급,,양화로 175,,,,,,https://hotels.naver.com/KR1000073/hotels/N4579846?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
64,서울,64,갤럭시 강남 SNH 타워2,Galaxy Gangnam Snh Tower2,레지던스 호텔,3급,,"강남대로 455, 5층",,,,,,https://hotels.naver.com/KR1000073/hotels/N4011958?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
65,서울,65,갤럭시 강남 신논현 타워3,Galaxy Gangnam Snh Tower3,레지던스 호텔,3급,,강남대로 455,,,,,,https://hotels.naver.com/KR1000073/hotels/N4011770?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
66,서울,66,디자이너스 하우스,Designers Haus,레지던스 호텔,3급,,국회대로 780,,,,,,https://hotels.naver.com/KR1000073/hotels/N4604687?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
67,서울,67,강남 갤럭시타워,Galaxy Gangnam Tower,레지던스 호텔,3급,,강남대로84길 15,,,,,,https://hotels.naver.com/KR1000073/hotels/N4011264?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
68,서울,68,강남 갤럭시 아파트1,Gangnam Galaxy Apartment 1,레지던스 호텔,3급,,테헤란로4길 46,,,,,,https://hotels.naver.com/KR1000073/hotels/N3880333?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
69,서울,69,스테이 원,Stay One,레지던스 호텔,3급,,당산로45길 1,,,,,,https://hotels.naver.com/KR1000073/hotels/N3303391?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
70,서울,70,더파크 365,The Park 365,레지던스 호텔,3급,,선유동1로 50,,,,,,https://hotels.naver.com/KR1000073/hotels/N2047071?adultCnt=2&pageIndex=5&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
71,서울,71,갤러리아 팰리스 1,Galleria Palace 1,레지던스 호텔,3급,,올림픽로 212,,,,,,https://hotels.naver.com/KR1000073/hotels/N4011272?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
72,서울,72,갤러리아 팰리스 2,Galleria Palace 2,레지던스 호텔,3급,,올림픽로 212,,,,,,https://hotels.naver.com/KR1000073/hotels/N3304995?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
73,서울,73,그리너리하우스,Greenery House,레지던스 호텔,2급,,한글비석로 479,,,,,,https://hotels.naver.com/KR1000073/hotels/N3880270?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
74,서울,74,202 하우스 서울스테이션,202 House Seoul Station,레지던스 호텔,3급,,만리재로 202,,,,,,https://hotels.naver.com/KR1000073/hotels/N3049650?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
75,서울,75,미오 II 디자인 레지던스,Mmmio II Design Residence Myeongdong,레지던스 호텔,2급,,충무로5길 22,6.5,,3.3,,http://www.mmmio.com/,https://hotels.naver.com/KR1000073/hotels/N1063725?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
76,서울,76,노블레지던스 종각점,Noble Residence Jonggak,레지던스 호텔,2급,,삼일대로17길 50,,,,,,https://hotels.naver.com/KR1000073/hotels/N3775744?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
77,서울,77,쏘울레지던스,Soul Residence,레지던스 호텔,2급,,수표로 83,,,,,https://open.kakao.com/o/sG0z6bFh,https://hotels.naver.com/KR1000073/hotels/N4553991?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
78,서울,78,미오하우스,Mmmio Design Residence Dongdaemun,레지던스 호텔,2급,,청계천로 229,,,4.4,,,https://hotels.naver.com/KR1000073/hotels/N2503983?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
79,서울,79,코코 레지던스 압구정점,Coco Residence Apgujeong,레지던스 호텔,1급,,압구정로42길 24-6,,,4,,,https://hotels.naver.com/KR1000073/hotels/N3020733?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
80,서울,80,Maru residence gangnam,,레지던스 호텔,2급,,대한민국 서울 강남구,4.3,,,,,https://hotels.naver.com/KR1000073/hotels/KYK5588360?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
81,서울,81,스위트스테이,Sweet Stay at Joy's,레지던스 호텔,3급,,퇴계로 301,,,,,https://www.airbnb.co.kr/users/show/15958892,https://hotels.naver.com/KR1000073/hotels/N5281328?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
82,서울,82,바비엥 스위트 1,Vabien Suite 1 Serviced Residence,레지던스 호텔,4급,,통일로 102,7.7,,4,,,https://hotels.naver.com/KR1000073/hotels/N1270447?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
83,서울,83,명동 갤럭시 레지던스,Myeongdong Residence,레지던스 호텔,2급,,퇴계로16길 32,,,,,,https://hotels.naver.com/KR1000073/hotels/N3879716?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
84,서울,84,남경레지던스,Namkyoung Residence,레지던스 호텔,2급,070-7780-4371,창경궁로 2,,,,,http://www.nkroom.co.kr/,https://hotels.naver.com/KR1000073/hotels/N3773071?adultCnt=2&pageIndex=6&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
85,서울,85,위코스테이 인사동,Wecostay Insadong,레지던스 호텔,,0507-1485-0636,종로구 수표로18길 5,8.9,,,,https://www.wecostay.co.kr/,https://hotels.naver.com/KR1000073/hotels/KYK1072078955?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
86,서울,86,동대문 베르빌,Dongdaemun Pr. Mondern Studio,레지던스 호텔,3급,,천호대로 23,7,,,,,https://hotels.naver.com/KR1000073/hotels/N3038352?adultCnt=2&pageIndex=7&propertyTypes=19&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
