idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
29,전남,29,복자 스파펜션,Yeosu Bokja Pension,펜션,3급,,돌산읍 평사로 331,9.2,,,,http://ysbokja.kr/,https://hotels.naver.com/KR1000015/hotels/N5283411?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
30,전남,30,여수여행 펜션,Yeosu Trip Pension,펜션,3급,,공화북 5길 5,7.6,,,,http://yeosutrip.kr/,https://hotels.naver.com/KR1000015/hotels/N4523111?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
31,전남,31,AG풀빌라 펜션,Yeosu Ag Spa Ville Fent,펜션,3급,,돌산읍 망월대길 57,,,,,,https://hotels.naver.com/KR1000015/hotels/N4888421?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
32,전남,32,여수돌산반딧불황토펜션,Yeosu Banditbul Hwangto Pension,펜션,3급,,돌산읍 돌산로 3292-8,8.4,,,,http://page.yapen.co.kr/28172,https://hotels.naver.com/KR1000015/hotels/N5285674?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
33,전남,33,노을과바다 펜션,Yeosu Sunset & Sea Pension,펜션,3급,061-691-1130,화양면 화서로 173-24,,,,,http://www.noeulgwabada.com/,https://hotels.naver.com/KR1000015/hotels/N3644701?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
34,전남,34,해와달 펜션,Sunmoon Pension,펜션,3급,010-2684-0300,화양면 옥천로 1065-3,9,,,,http://www.sunmoonps.com/,https://hotels.naver.com/KR1000015/hotels/N3643559?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
35,전남,35,힐링 펜션,Yeosu Healling Spa Pension,펜션,3급,061-642-0002,돌산읍 진목2길 46,8.5,,,,http://www.yeosuhealing.kr/,https://hotels.naver.com/KR1000015/hotels/N3644177?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
36,전남,36,해리펜션,Yeosu Haery Pension,펜션,2급,,돌산읍 계동로 390,9.6,,,,http://haery.co.kr/,https://hotels.naver.com/KR1000015/hotels/N4522755?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
37,전남,37,여수 뷰가리조트(돌산대교8분거리),Yeosu Viewga Resort (8 minutes from Dolsan Bridge),펜션,3급,,전라남도 여수시 돌산읍 마상포길 39-4,9.2,,,,http://viewga.kr/,https://hotels.naver.com/KR1000015/hotels/KYK1070534682?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
38,전남,38,여수 청홍펜션,Yeosu Chunghong Pension,펜션,3급,,돌산읍 백초길 53-12,9.2,,,,http://www.ys-ch.co.kr/,https://hotels.naver.com/KR1000015/hotels/KYK7234536?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
39,전남,39,산토리니호스텔,Yeosu Santorini Pension,펜션,3급,,소라면 서부로 875,9,,,,http://xn--9i1br4k6pgt1s.net/,https://hotels.naver.com/KR1000015/hotels/N5285708?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
40,전남,40,블랙비치 펜션,Yeosu Black Beach Pension,펜션,3급,,만성로 304,,,,,https://homepage.staymg.com/%EC%97%AC%EC%88%98%EB%B8%94%EB%9E%99%EB%B9%84%EC%B9%98%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000015/hotels/N4522978?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
41,전남,41,여수 엑스포 펜션,Yeosu Expo Pension Hotel,펜션,3급,061-644-5000,돌산읍 돌산로 3394,,,,,http://www.ysexpo.co.kr/,https://hotels.naver.com/KR1000015/hotels/N3122617?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
42,전남,42,예원 힐링 펜션,Yeosu Yewon Healing Pool Villa,펜션,3급,010-2049-4111,화양면 화양로 49,8.2,,,,http://xn--9y2bw2l24d4wab28bpsf.kr/,https://hotels.naver.com/KR1000015/hotels/N3643525?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
43,전남,43,블루밍펜션,Blooming Pension,펜션,3급,061-642-5258,돌산읍 진모1길 29-37,7.6,7,,,http://www.bloomingps.com/,https://hotels.naver.com/KR1000015/hotels/N3873415?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
44,전남,44,굿타임 펜션,Yeosu Good Time Resort,펜션,3급,010-6768-2254,돌산읍 안굴전길 115,9.2,,,,http://goodtime-resort.co.kr/,https://hotels.naver.com/KR1000015/hotels/N3122589?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
45,전남,45,여수 폴라리스 호텔,Hotel Polaris,펜션,2급,061-642-0011,돌산읍 돌산로 3100,6.1,,,,,https://hotels.naver.com/KR1000015/hotels/N3774357?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
46,전남,46,여수 바닷가풍경펜션,Yeosu Ocean View Pension,펜션,3급,,돌산읍 계동로 326-21,9.4,,,,https://homepage.staymg.com/%EC%97%AC%EC%88%98%EB%B0%94%EB%8B%B7%EA%B0%80%ED%92%8D%EA%B2%BD%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000015/hotels/N5278520?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
47,전남,47,아렌스펜션,Yeosu Arens Pension,펜션,3급,070-4125-8100,돌산읍 평사로 383,7.1,,,,http://arens.kr/,https://hotels.naver.com/KR1000015/hotels/N3873091?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
48,전남,48,완도 수목원 펜션,Wando Sumokwon Pension,펜션,3급,010-6629-9003,군외면 청해진북로 88,10,,,,http://wandopension.com/,https://hotels.naver.com/KR1000015/hotels/N3644437?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
49,전남,49,더포근펜션,Yeosu The Pogeun Pension,펜션,3급,010-7234-6684,돌산읍 향일암로 35,8.8,,,,,https://hotels.naver.com/KR1000015/hotels/N3050338?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
50,전남,50,백야공감펜션,Yeosu The View Resort,펜션,3급,,화정면 백야해안길 129-13,,,,,,https://hotels.naver.com/KR1000015/hotels/N5283618?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
51,전남,51,성심펜션,Yeosu Sungsim Pension,펜션,2급,010-2320-5570,돌산읍 강남7길 24-1,9.5,,,,http://www.sungsimpension.com/,https://hotels.naver.com/KR1000015/hotels/N3643606?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
52,전남,52,썬힐호텔,Yeosu Sun Hill Spa Pension,펜션,3급,061-642-0060,돌산읍 신추길 22,7.5,,,,http://sunhillpension.com/,https://hotels.naver.com/KR1000015/hotels/N3567301?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
53,전남,53,여수 렉스 해수리조트,Yeosu Rex Haesoo Resort,펜션,4급,,소호로 541,,,,,http://www.ysrex.com/,https://hotels.naver.com/KR1000015/hotels/KYK10019874?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
54,전남,54,아트 펜션,Yeosu Art Pension,펜션,3급,010-8602-2510,화양면 옥천로 1065-6,,,,,https://homepage.staymg.com/%EC%97%AC%EC%88%98%EC%95%84%ED%8A%B8%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000015/hotels/N3643255?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
55,전남,55,소담펜션,Yeosu sodam Pension,펜션,3급,,돌산읍 계동로 548,,,,,http://xn--jk1by6yoenv96m1yy.com/index.php,https://hotels.naver.com/KR1000015/hotels/N5283632?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
56,전남,56,해뜨는언덕,Belle poolvilla,펜션,4급,061-685-8654,화양면 화양로 796,6.2,,,,,https://hotels.naver.com/KR1000015/hotels/N3872345?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
57,전남,57,"여수 안녕,여수펜션 (낭만포차3분,관광초근접)","Hello Yeosu, Yeosu Pension (3 minutes by romantic carriage, close to tourism)",펜션,2급,,"전라남도 여수시 오동도로 61-16 안녕, 여수",8.4,,,,http://xn--o70bx13a5lc1sa.com/,https://hotels.naver.com/KR1000015/hotels/KYK1070608271?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
58,전남,58,스카이 펜션,Yeosu Sky Pension,펜션,3급,010-4635-8389,화양면 옥천로 1065-5,8.9,7.7,,,http://yeosusky.com/,https://hotels.naver.com/KR1000015/hotels/N3643318?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
59,전남,59,클리프39,Yeosu Cliff 39 Pool Villa,펜션,3급,,망양로 618,9.1,,,,http://www.cliff39.com/,https://hotels.naver.com/KR1000015/hotels/N5285906?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
60,전남,60,여수 다옴 애견동반펜션,Yeosu Pension Daom Pet Pension,펜션,3급,,전남 여수시 돌산읍 돌산로 3090,3.2,,,,http://yeosudaom.kr/,https://hotels.naver.com/KR1000015/hotels/KYK7234559?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
61,전남,61,가사리꽃님 펜션,Gasari Kkotnimiinae Pension,펜션,3급,061-685-5432,소라면 가사안길 27,7,,,,http://www.gasaripensioncafe.co.kr/,https://hotels.naver.com/KR1000015/hotels/N3645087?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
62,전남,62,여수 댕댕이 애견 펜션 골드,Yeosu Dangdangi Dog Family Pension Gold,펜션,3급,,돌산읍 평사로 481,8.6,,,,,https://hotels.naver.com/KR1000015/hotels/KYK7725388?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
63,전남,63,모사금 펜션,Yeosu Mosageum Pension,펜션,3급,,오천3길 67,,,,,https://mosagmocean.creatorlink.net/,https://hotels.naver.com/KR1000015/hotels/N5283622?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
64,전남,64,호텔 C 리조트,Hotel C Resort,펜션,2급,,엑스포대로 357,7.7,,,,http://www.expo3333.com/,https://hotels.naver.com/KR1000015/hotels/KYK9184188?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
65,전남,65,다은펜션,Yeosu daeun Pension,펜션,3급,,돌산읍 백초안길 46,,,,,,https://hotels.naver.com/KR1000015/hotels/N5285255?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
66,전남,66,담양 리사숲속마을펜션,Damyang Lisa Forest Village Pension,펜션,3급,,전라남도 담양군 용면 추월산로 737 유아관광농원 내 2동~11동,9.5,,,,https://www.lisaforestvillage.co.kr/,https://hotels.naver.com/KR1000015/hotels/KYK1070689210?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
67,전남,67,해들채 펜션,Haedeulchae Pension,펜션,3급,061-666-8777,망양로 38,4,,,,http://www.haedeulchae.com/,https://hotels.naver.com/KR1000015/hotels/N3643154?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
68,전남,68,노을산책펜션,Yeosu Noeul Walk Pet Pension,펜션,3급,,소라면 서부로 900,,9,,,https://noeulwalk.kr/,https://hotels.naver.com/KR1000015/hotels/N5278372?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
69,전남,69,장군도 펜션,Yeosu Janggun Island Pension,펜션,3급,,진두해안길 9,6.9,,,,http://www.janggundo.com/,https://hotels.naver.com/KR1000015/hotels/N4012814?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
70,전남,70,여수 아름 오션뷰 펜션,Yeosu Arum OceanView Whole house Pension,펜션,3급,,돌산읍 평사로 92,,,,,https://yeosuarum.co.kr/,https://hotels.naver.com/KR1000015/hotels/N5285716?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
71,전남,71,골망태 펜션,Golmangtae Pension,펜션,3급,061-852-1966,보성읍 노산길 5-56,8.4,7.8,,,http://kbs1.kr/h/golmangtae,https://hotels.naver.com/KR1000015/hotels/N1870713?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
72,전남,72,지리산 파크 펜션,Hotel Jirisan Sunlight,펜션,2급,,마산면 화엄사로 386-3,9.6,,5,,,https://hotels.naver.com/KR1000015/hotels/N3037750?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
73,전남,73,엘하우스 펜션,Yeosu L House Pension,펜션,3급,061-682-3170,돌산읍 월암길 156,,,,,http://page.yapen.co.kr/26913,https://hotels.naver.com/KR1000015/hotels/N3879515?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
74,전남,74,여수 해랑호스텔펜션,Yeosu Haerang Hostel Pension,펜션,2급,,전라남도 여수시 하멜로 88,9.2,,,,,https://hotels.naver.com/KR1000015/hotels/KYK8651114?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
75,전남,75,여수 카프아일랜드 펜션,Yeosu Carf Island Pension,펜션,2급,,전남 여수시 망양로 192,6,,,,,https://hotels.naver.com/KR1000015/hotels/KYK3091937?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
76,전남,76,여수 내가머문 펜션,Yeosu Naegamumun Pension,펜션,3급,,전라남도 여수시 하멜로 66,8.1,,,,,https://hotels.naver.com/KR1000015/hotels/KYK1070302303?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
77,전남,77,유앤아이펜션,Yeosu Alamer Pension,펜션,3급,,화양면 장수로 137-13,7.1,,,,,https://hotels.naver.com/KR1000015/hotels/N4988500?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
78,전남,78,여수 정현 펜션,Yeosu Junghyun Pension,펜션,2급,,전라남도 여수시 돌산읍 강남로 39,6.1,,,,https://homepage.staymg.com/%EC%97%AC%EC%88%98%EC%A0%95%ED%98%84%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000015/hotels/KYK2880712?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
79,전남,79,자연담은 펜션,Yeosu Natural Story Pension,펜션,3급,061-644-6450,돌산읍 돌산로 3086,,,,,http://www.xn--jk1b037a32acj.kr/,https://hotels.naver.com/KR1000015/hotels/N3014719?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
