idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
13,제주,13,로맨스 파파,Jeju Romance Papa Pension,펜션,3급,,한경면 한경해안로 474-20,9.5,,,,,https://hotels.naver.com/KR1000533/hotels/N4605112?adultCnt=2&pageIndex=1&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
14,제주,14,까사린다,Casa Linda Pension-Acommodation,펜션,3급,,명월로6길 28,,,,,http://site.onda.me/120593,https://hotels.naver.com/KR1000533/hotels/KYK4848296?adultCnt=2&pageIndex=1&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
15,제주,15,애월숲에 102,In Aewol Forest 102,펜션,4급,,애월읍 광령평화10길 65-6,,,,,https://site.onda.me/137290,https://hotels.naver.com/KR1000533/hotels/KYK10367101?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
16,제주,16,독채펜션 태흥예술극장,Taeheung Art Theater Pension,펜션,3급,,남원읍 태위로912번길 28,9.4,,,,,https://hotels.naver.com/KR1000533/hotels/N4018721?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
17,제주,17,자유도시민박,Seogwipo Jayudosi Pension,펜션,3급,,색달로64번길 71,,,,,,https://hotels.naver.com/KR1000533/hotels/N5285729?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
18,제주,18,온담하우스,Jeju Ondamhouse Pension,펜션,3급,,조천읍 북선로 300,10,,,,http://ondamhouse.com/,https://hotels.naver.com/KR1000533/hotels/N5258328?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
19,제주,19,해든빌레 펜션,Haedenville Pension,펜션,3급,064-764-6999,남원읍 자배오름로139번길 151,8.6,,,,https://haeden.h2yo.kr/,https://hotels.naver.com/KR1000533/hotels/N3179423?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
20,제주,20,스타하우스,Jeju Star House,펜션,3급,064-747-1505,애월읍 하광로 540-66,7.1,3,,,,https://hotels.naver.com/KR1000533/hotels/N3011138?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
21,제주,21,인 제주,Inn Jeju,펜션,3급,010-2979-5650,한림읍 명월성로 137-14,,,,,,https://hotels.naver.com/KR1000533/hotels/N3011038?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
22,제주,22,아망뜨펜션,Amante Pension,펜션,3급,,표선면 민속해안로 11,8.5,,,,,https://hotels.naver.com/KR1000533/hotels/N4018634?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
23,제주,23,뷰타워리조트,Viewtower Resort,펜션,3급,,서해안로 346-9,6.7,,,,,https://hotels.naver.com/KR1000533/hotels/N4747123?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
24,제주,24,제주라임펜션,Jeju Rime Pension,펜션,3급,,도두봉6길 29,9.8,,,,http://limeps.kr/,https://hotels.naver.com/KR1000533/hotels/KYK8261283?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
25,제주,25,러브제주프리미엄펜션,Jeju Love Jeju Pension,펜션,3급,,조천읍 북촌서길 22,8.3,,,,,https://hotels.naver.com/KR1000533/hotels/N4354356?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
26,제주,26,제주도 UFO 펜션,Jeju Ufo Pension,펜션,2급,064-744-0600,애월읍 애월해안로 765,8.9,5.5,,,https://jejuufo.co.kr/,https://hotels.naver.com/KR1000533/hotels/N2007318?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
27,제주,27,조이 힐하우스,Jeju Joy Hill Pension,펜션,3급,,애월읍 하소로 503-1,5.5,,,,,https://hotels.naver.com/KR1000533/hotels/N4996478?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
28,제주,28,빨간풍차펜션,Red Windmill Pension,펜션,2급,010-6425-1645,구좌읍 김녕남2길 36,7.3,7.1,,,http://www.redwindmill.co.kr/,https://hotels.naver.com/KR1000533/hotels/N3049804?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
29,제주,29,제주 허브인 펜션,Herb in Pension,펜션,2급,064-796-6604,한림읍 귀덕6길 92-17,8.6,,3,,http://www.jejuherbin.co.kr/,https://hotels.naver.com/KR1000533/hotels/N2007242?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
30,제주,30,소보록요보록 펜션,Soborok Yoborok Pension,펜션,2급,064-732-0330,검은여로 81-7,7,,4,,http://soborok.com/,https://hotels.naver.com/KR1000533/hotels/N2944801?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
31,제주,31,로즈마리 펜션,Jeju Rosemary Pension,펜션,3급,,안덕면 난드르로 8,7.6,,,,http://rosemaryps.co.kr/,https://hotels.naver.com/KR1000533/hotels/N5014616?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
32,제주,32,보름 펜션,Boreum Pension,펜션,3급,010-8775-8541,대정읍 상모와우로 64,9.6,9.5,5,,http://www.boreum.kr/,https://hotels.naver.com/KR1000533/hotels/N2916765?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
33,제주,33,제주 머라이 펜션,Jeju Murray Pension,펜션,3급,,조천읍 함덕29길 17,9.7,,,,http://meraeps.com/,https://hotels.naver.com/KR1000533/hotels/KYK1070301049?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
34,제주,34,펜션 정원,Pension Jung Won,펜션,3급,010-4116-5699,남원읍 일주동로 6523,9.2,,,,http://jejujungwon.com/,https://hotels.naver.com/KR1000533/hotels/N3075000?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
35,제주,35,바다 그린 펜션,Bada Green Pension,펜션,3급,064-725-3636,용마서1길 23,,,,,http://seagreenhouse.kr/,https://hotels.naver.com/KR1000533/hotels/N3011033?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
36,제주,36,제주 징크호텔,Jeju Zinchotel,펜션,4급,,제주 서귀포시 중정로 11,6.9,,,,,https://hotels.naver.com/KR1000533/hotels/KYK9917286?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
37,제주,37,커먼스테이,Common Stay Jeju,펜션,3급,,안덕면 대평로 21,,,,,http://www.commonstay.kr/,https://hotels.naver.com/KR1000533/hotels/N4942946?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
38,제주,38,나디아 펜션,Nadia Jeju,펜션,3급,010-6564-5576,애월읍 애원로 74,8.1,,4,,http://www.jejunadia.co.kr/,https://hotels.naver.com/KR1000533/hotels/N3011048?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
39,제주,39,스파벨리스 펜션,Spabellis Pension,펜션,3급,,조천읍 와흘리 2160-1,8.2,,,,,https://hotels.naver.com/KR1000533/hotels/KYK2272544?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
40,제주,40,조유암 펜션,Joyuam Pension,펜션,3급,064-739-1213,안덕면 난드르로21번길 25,9.8,,,,http://www.joyuamjeju.com/,https://hotels.naver.com/KR1000533/hotels/N3018856?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
41,제주,41,돈내코펜션,Donnaeko Pension,펜션,3급,,돈내코로67번길 30,8.3,,,,http://donnaeko.com/,https://hotels.naver.com/KR1000533/hotels/N4708760?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
42,제주,42,제이라움,J Raum Resort,펜션,3급,064-792-1240,대정읍 노을해안로 420,8.4,8.6,,,http://www.jraum.com/,https://hotels.naver.com/KR1000533/hotels/N2968296?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
43,제주,43,귤향기 펜션,Gyul Hyanggi Pension,펜션,3급,064-738-3515,색달로72번길 43,7.9,,4,,http://www.jejulove.net/index.php,https://hotels.naver.com/KR1000533/hotels/N2749248?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
44,제주,44,명 펜션,Jeju Myung House,펜션,3급,070-4151-4857,남원읍 서성로 986-99,9.1,9,,,https://homepage.staymg.com/%EC%84%9C%EA%B7%80%ED%8F%AC%EB%AA%85%ED%95%98%EC%9A%B0%EC%8A%A4%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000533/hotels/N3068473?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
45,제주,45,루마인,Jeju Rumine Pension,펜션,3급,064-782-5239,구좌읍 해맞이해안로 2498,9.6,,4.3,,http://www.roomine.com/,https://hotels.naver.com/KR1000533/hotels/N2664341?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
46,제주,46,캐슬렉스 제주 골프클럽,Seogwipo Castlex Jeju Golf Villa Pension,펜션,4급,064-793-6630,안덕면 평화로 1241,8.5,,3.5,,https://www.castlexjj.com/,https://hotels.naver.com/KR1000533/hotels/N1858898?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
47,제주,47,앙크레 펜션,Ancre Pension,펜션,3급,064-738-8890,법환로58번길 39,,,,,http://angkre.com/,https://hotels.naver.com/KR1000533/hotels/N2662049?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
48,제주,48,수펜션,Soo Village,펜션,3급,,안덕면 소기왓로 81-19,,,,,,https://hotels.naver.com/KR1000533/hotels/N5281354?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
49,제주,49,리버풀펜션,Jeju Liverpool Pension,펜션,3급,064-711-0004,도두봉6길 13,10,,,,,https://hotels.naver.com/KR1000533/hotels/N3872266?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
50,제주,50,제주 플라이진하우스펜션,Jeju Fly Jin House Pension,펜션,3급,,제주특별자치도 제주시 구좌읍 김녕항1길 22,9,,,,http://flyjin.co.kr/,https://hotels.naver.com/KR1000533/hotels/KYK8092750?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
51,제주,51,해담은 스파빌,Sagye Haedameun Spavill,펜션,3급,064-792-4200,안덕면 사계북로 157-17,8.8,,,,http://www.jejuspavill.com/,https://hotels.naver.com/KR1000533/hotels/N3068461?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
52,제주,52,스테이 협재10길,seutei hyeobjae10gil,펜션,4급,,한림읍 협재10길 3,9.7,10,,,,https://hotels.naver.com/KR1000533/hotels/KYK7444458?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
53,제주,53,갯그시 펜션,Seogwipo Gaetkeusi Pension,펜션,3급,064-784-2121,성산읍 환해장성로 469,6.3,,,,http://gaetkkeusi.com/,https://hotels.naver.com/KR1000533/hotels/N3644104?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
54,제주,54,제주위딤,Jeju Withim Pension,펜션,3급,,한림읍 옹포2길 45,9.5,,,,,https://hotels.naver.com/KR1000533/hotels/N5279230?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
55,제주,55,미니텔 소울,Minitel Soul,펜션,3급,064-738-6632,예래로 210-6,9.1,9.1,4.5,,,https://hotels.naver.com/KR1000533/hotels/N1820562?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
56,제주,56,제주와요 펜션,Jeju Wayo Pension,펜션,3급,064-744-7826,조천읍 조천남4길 4,9,8.9,,,http://xn--sk4bt3ghh37c95am80b.com/,https://hotels.naver.com/KR1000533/hotels/N3011035?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
57,제주,57,아마빌레,Jeju Amaville Pension,펜션,3급,010-2579-3372,애월읍 애월해안로 909,,,,,http://xn--om2b15ad1g31i8wdoqb.com/,https://hotels.naver.com/KR1000533/hotels/N3011016?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
58,제주,58,프레임 펜션,Jeju Frame Spa Vill,펜션,3급,064-748-4000,애월읍 애월해안로 907,8.7,,,,http://framespavill.com/,https://hotels.naver.com/KR1000533/hotels/KYK840808?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
59,제주,59,아뜨네 제주통나무펜션,Attene Pension,펜션,3급,064-742-0640,애월읍 상하귀길 91,5.6,,4.7,,,https://hotels.naver.com/KR1000533/hotels/N2917041?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
60,제주,60,제주 애월숲에 101,In Aewol Forest 101,펜션,4급,,애월읍 광령평화10길 65-6,,,,,https://site.onda.me/137339,https://hotels.naver.com/KR1000533/hotels/KYK10367126?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
61,제주,61,포에타펜션,Jeju Poeta Pension,펜션,3급,010-7709-0727,안덕면 신화역사로 713,7.4,,,,http://poeta.co.kr/,https://hotels.naver.com/KR1000533/hotels/N3871709?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
62,제주,62,Jeju Train Pension,,펜션,4급,,대한민국 제주도 서귀포시,,,,,,https://hotels.naver.com/KR1000533/hotels/N3776472?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
63,제주,63,첼로펜션,Jeju Woljeong Cello House Pension,펜션,3급,,구좌읍 월정7길 42-1,9.2,,,,https://homepage.staymg.com/%EC%A0%9C%EC%A3%BC%EC%9B%94%EC%A0%95%EC%B2%BC%EB%A1%9C%ED%95%98%EC%9A%B0%EC%8A%A4%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000533/hotels/N5285695?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
64,제주,64,아만토브,Jeju Amantov Pension,펜션,3급,064-739-8855,예래로 446,6.6,,,,https://site.onda.me/136818,https://hotels.naver.com/KR1000533/hotels/N3018804?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
65,제주,65,추억여행 펜션,Seogwipo Memories Travel Pension,펜션,3급,064-739-7999,태평로92번길 21,,,,,https://homepage.staymg.com/%EC%84%9C%EA%B7%80%ED%8F%AC%EC%B6%94%EC%96%B5%EC%97%AC%ED%96%89%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000533/hotels/N3645572?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
66,제주,66,제주 바다애향기 펜션,Jeju Badaaehyanggi Pension,펜션,3급,,제주특별자치도 서귀포시 대정읍 송악관광로177번길 254-6,9.2,,,,http://xn--ok0b52guvjwvl61ao2bky2c.com/,https://hotels.naver.com/KR1000533/hotels/KYK1070494752?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
67,제주,67,바닷가 하얀집 펜션,Beachside Whitehouse,펜션,3급,064-739-2733,태평로120번길 29-2,8.9,,,,http://jejuwhitehouse.com/,https://hotels.naver.com/KR1000533/hotels/N3644817?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
68,제주,68,퓨어 스테이오션,Jeju Pure Stay Ocean (Airport),펜션,3급,,서해안로 346-9,6.8,,,,https://homepage.staymg.com/%EC%A0%9C%EC%A3%BC%ED%93%A8%EC%96%B4%EC%8A%A4%ED%85%8C%EC%9D%B4%EC%98%A4%EC%85%98%EB%A6%AC%EC%A1%B0%ED%8A%B8,https://hotels.naver.com/KR1000533/hotels/KYK7959302?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
69,제주,69,꽃머채 펜션,Ggotmuche Pension,펜션,2급,064-799-4665,애월읍 소길남길 202-4,8.5,,,,http://www.jejuggot.com/,https://hotels.naver.com/KR1000533/hotels/N3644287?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
70,제주,70,제주 트립레시피,Trip Recipe,펜션,4급,,애월읍 수산북길 9,,,,,,https://hotels.naver.com/KR1000533/hotels/KYK10391093?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
71,제주,71,블랙랜드레이스 풀빌라펜션,Seogwipo Black Land Lace Spa Pension,펜션,3급,,표선면 일주동로 6343,6.4,,,,http://blackno1.co.kr/,https://hotels.naver.com/KR1000533/hotels/N5283868?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
72,제주,72,미소가 펜션,Misoga Pension,펜션,3급,064-764-1767,남원읍 태위로44번길 2-1,7.4,,4,,http://www.yapen.co.kr/external?ypIdx=25157,https://hotels.naver.com/KR1000533/hotels/N3155710?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
73,제주,73,더시크릿 서귀포 리조트 앤 빌라,Secret Poolvilla Daejung,펜션,3급,,대정읍 노을해안로 216-6,,,,,http://daejeongsecret.com/,https://hotels.naver.com/KR1000533/hotels/N5258101?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
74,제주,74,해성 파크텔,Jungmun Haesung Parktel,펜션,3급,064-738-5050,천제연로 158-4,8.9,8.7,,,http://hsparktel.co.kr/,https://hotels.naver.com/KR1000533/hotels/N3019822?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
75,제주,75,글로리힐,Glory Hill,펜션,2급,010-3769-8299,남원읍 하례망장포로 31,,,,,http://gloryhill.staynt.co.kr/,https://hotels.naver.com/KR1000533/hotels/N3179370?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
76,제주,76,티아일랜드 펜션,Tisland Resort,펜션,3급,064-738-1577,막숙포로 100,8.2,,4.5,,http://www.tisland.co.kr/,https://hotels.naver.com/KR1000533/hotels/N1857592?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
77,제주,77,보우힐 리조트 & 펜션,Bowhill Resort & Pension,펜션,3급,064-739-9075,대포연대로 50,8.4,8.9,,,http://bowoohill.co.kr/,https://hotels.naver.com/KR1000533/hotels/N2662206?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
78,제주,78,브릭 216,Brick 216 Pension,펜션,3급,064-766-0216,이어도로 216,,,5,,,https://hotels.naver.com/KR1000533/hotels/N2945468?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
79,제주,79,스톤스테이 성산 독채,Stone Stay Seongsan,펜션,4급,,"성산읍 일주동로 5134-1, 1층",,,,,https://smartstore.naver.com/stonestay,https://hotels.naver.com/KR1000533/hotels/KYK1070681492?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
80,제주,80,제이팜휴양펜션,Seogwipo Jay Farm Pension,펜션,3급,,일주서로 505,10,,,,https://homepage.staymg.com/%EC%84%9C%EA%B7%80%ED%8F%AC%EC%A0%9C%EC%9D%B4%ED%8C%9C%ED%9C%B4%EC%96%91%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000533/hotels/N4679178?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
81,제주,81,제주 로하스 펜션,Lohas Pension,펜션,3급,064-794-2288,안덕면 사계로 62,8.3,,5,,http://jejulohas.com/,https://hotels.naver.com/KR1000533/hotels/N3026075?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
