idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
11,충북,11,웰프라임 펜션형호텔 진천점,Well Prime,펜션,3급,0507-1304-6416,이월면 진안로 137,,,,,http://wellprimehotel.com/,https://hotels.naver.com/KR1000003/hotels/N5304790?adultCnt=2&pageIndex=1&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
12,충북,12,그린파크펜션,Boeun Green Park Pension,펜션,2급,,속리산면 사내5길 14,5.9,,,,http://greenpark.itrocks.kr/,https://hotels.naver.com/KR1000003/hotels/N5129973?adultCnt=2&pageIndex=1&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
13,충북,13,나무향기 펜션,Danyang Wood Scent Pension,펜션,3급,010-9487-2631,영춘면 남천계곡로 175,8.6,,,,http://www.xn--ok0bq9b2wpylg8rzjzc.com/,https://hotels.naver.com/KR1000003/hotels/N3643175?adultCnt=2&pageIndex=1&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
14,충북,14,티파니 펜션,Danyang Tiffany Pension,펜션,3급,043-422-2002,가곡면 가대1길 51-3,8.5,,,,http://tiffany365.com/,https://hotels.naver.com/KR1000003/hotels/N3643674?adultCnt=2&pageIndex=1&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
15,충북,15,해피하우스,Jincheon Happy House Pension,펜션,3급,,이월면 화산동길 43-1,2,,,,http://www.jchh.co.kr/,https://hotels.naver.com/KR1000003/hotels/N5145471?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
16,충북,16,마카롱 펜션,Danyang Macaroons Pension,펜션,4급,010-5756-6400,영춘면 남천4길 57,6.9,,,,http://www.psmacaron.com/,https://hotels.naver.com/KR1000003/hotels/N3644125?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
17,충북,17,단양 패러마을,Danyang paramaeul,펜션,1급,,가곡면 두산길 196-54,8.5,7,,,http://www.paravillage.com/,https://hotels.naver.com/KR1000003/hotels/KYK7230898?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
18,충북,18,라벨라비타펜션,Danyang La Bella Vita Pension,펜션,3급,,가곡면 가대1길 21,,,,,http://www.labellavita.kr/,https://hotels.naver.com/KR1000003/hotels/N5279928?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
19,충북,19,영동 엘리제를위하여펜션,Yeongdong For Elise Pension,펜션,3급,,충청북도 영동군 상촌면 민주지산로 2188-2 (고자리),8.8,,,,http://xn--bx2bld29wu1e6c39e71c964besd.com/,https://hotels.naver.com/KR1000003/hotels/KYK7234483?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
20,충북,20,하늘정원펜션,Danyang sky Garden Pension,펜션,3급,,가곡면 어상천로 30-7,4.7,,,,http://www.skyngarden.com/,https://hotels.naver.com/KR1000003/hotels/N5283943?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
21,충북,21,풀내음 펜션,Danyang Pulnaeum Pension,펜션,3급,010-6351-4837,가곡면 향산3길 45,9.9,,,,http://www.pulnaeum.net/,https://hotels.naver.com/KR1000003/hotels/N3645195?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
22,충북,22,단양 단양정한옥펜션,Danyang Danyangjeong Hanok Pension,펜션,3급,,충청북도 단양군 가곡면 대대한옥길 23-7,8.6,,,,,https://hotels.naver.com/KR1000003/hotels/KYK7835486?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
23,충북,23,보은 속리산오케이펜션,Boeun Songnisan Ok Pension,펜션,2급,,충청북도 보은군 속리산면 사내2길 26-3 (모텔),4.3,,,,http://page.yapen.co.kr/31569,https://hotels.naver.com/KR1000003/hotels/KYK7233797?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
24,충북,24,단양 아비채펜션,Danyang Avichae Pension,펜션,3급,,충청북도 단양군 영춘면 강변로 775-25,9.1,,,,,https://hotels.naver.com/KR1000003/hotels/KYK7230880?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
25,충북,25,산마루펜션,Danyang Sanmaru Pension,펜션,3급,,가곡면 을전길 64,9.8,,,,https://homepage.staymg.com/%EB%8B%A8%EC%96%91%EC%82%B0%EB%A7%88%EB%A3%A8%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000003/hotels/N5130882?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
26,충북,26,프로방스펜션,Jecheon Provence Pension,펜션,2급,,한수면 미륵송계로3길 9,9.4,,,,http://xn--2o2bo3e0xf6obu99bv3b.jdweb.kr/,https://hotels.naver.com/KR1000003/hotels/N5130327?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
27,충북,27,괴산 그랑둘이펜션,Goesan Grang Duli Pension,펜션,3급,,충청북도 괴산군 청천면 도원강정길 16,9.6,,,,http://grangdule.com/,https://hotels.naver.com/KR1000003/hotels/KYK7231557?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
28,충북,28,제천 학현청풍명월펜션,Jecheon Hakhyeon Cheongpung Myeongwol Pension,펜션,2급,,"충청북도 제천시 청풍면 학현소야로 251, B동",8.3,,,,http://cheongpungpension.co.kr/,https://hotels.naver.com/KR1000003/hotels/KYK1070524436?adultCnt=2&pageIndex=2&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
29,충북,29,제천 호수일출스파펜션,Jecheon lake sunrise spa pension,펜션,3급,,충청북도 제천시 청풍면 용곡길211번길 13,,,,,,https://hotels.naver.com/KR1000003/hotels/KYK9641482?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
30,충북,30,피플스토리 펜션,Danyang People Story Pension,펜션,3급,043-423-0062,가곡면 남한강로 1046,10,,,,http://pension-ps.wooriwebplus.com/m,https://hotels.naver.com/KR1000003/hotels/N3645198?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
31,충북,31,라킨타펜션,Lakinta,펜션,2급,,미원면 계원길 23,,,,,http://www.lakinta.net/,https://hotels.naver.com/KR1000003/hotels/N5258573?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
32,충북,32,단양 파인카라반캠핑장,Danyang Pine Caravan Camping,펜션,2급,,충청북도 단양군 가곡면 남한강로 1038,9.8,,,,http://pinecaravan.com/,https://hotels.naver.com/KR1000003/hotels/KYK7230899?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
33,충북,33,단양 어울림펜션,Danyang Eowoolim Pension,펜션,3급,,가곡면 새밭로 161,9.3,,,,http://page.yapen.co.kr/22135,https://hotels.naver.com/KR1000003/hotels/N5130901?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
34,충북,34,산과계곡그리고나,Jecheon Sangwagyegok Grigona Pension,펜션,3급,,백운면 덕동로 339,9.6,,,,http://www.duckdongpension.com/,https://hotels.naver.com/KR1000003/hotels/N5130342?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
35,충북,35,수펜션,Soo Pension,펜션,3급,010-8464-6499,대강면 사인암로 392-8,6.4,,,,http://www.sugokdang.com/,https://hotels.naver.com/KR1000003/hotels/N3645936?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
36,충북,36,음성 젊은농부들의보라숲관광농원펜션,Eumseong Young Farmers' Bora Forest Tourism Farm Pension,펜션,3급,,충청북도 음성군 감곡면 영산로 288,,,,,,https://hotels.naver.com/KR1000003/hotels/KYK10357910?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
37,충북,37,청주 라킨타펜션,Cheongju La Quinta Pension,펜션,3급,,충청북도 청주시 상당구 미원면 계원길 23,,,,,,https://hotels.naver.com/KR1000003/hotels/KYK10376862?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
38,충북,38,제천 충주빛나는월악펜션,Jecheon Binnaneun Worak Pension,펜션,3급,,충청북도 제천시 한수면 미륵송계로6길 40-29,,,,,http://www.xn--910br1bn4tr3ctrgnucpy9a.com/,https://hotels.naver.com/KR1000003/hotels/KYK7444031?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
39,충북,39,소백산자락 펜션,Danyang Sobaeksan Mountain Pension,펜션,2급,043-423-8503,단양읍 다리안로 497-20,7.3,,,,http://www.1004ps.com/,https://hotels.naver.com/KR1000003/hotels/N3643509?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
40,충북,40,가든펜션아리랑,Chungju Garden Arirang Pension,펜션,3급,,중앙탑면 감노로 2093,,,,,https://homepage.staymg.com/%EC%B6%A9%EC%A3%BC%EA%B0%80%EB%93%A0%EC%95%84%EB%A6%AC%EB%9E%91%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000003/hotels/N5282812?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
41,충북,41,샬롬 펜션,Danyang Shalom Pension,펜션,2급,043-422-2949,단양읍 천동4길 6,9.2,,,,http://www.xn--6j1bq8hr6hnmai8omqy.com/,https://hotels.naver.com/KR1000003/hotels/N3643475?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
42,충북,42,단양 레미니스펜션,Danyang Reminis Pension,펜션,3급,,충청북도 단양군 가곡면 보발덕평길 22 레미니스펜션,,,,,,https://hotels.naver.com/KR1000003/hotels/KYK7230903?adultCnt=2&pageIndex=3&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
43,충북,43,단양 오투펜션,Danyang O2 Pension,펜션,3급,043-423-3702,영춘면 남천4길 104-25,9.8,,,,http://www.o2pension.kr/,https://hotels.naver.com/KR1000003/hotels/N3643505?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
44,충북,44,월악들국화펜션,Jecheon Worak Deulgukwa Pension,펜션,2급,,덕산면 월악산로 779,,,,,,https://hotels.naver.com/KR1000003/hotels/N4011315?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
45,충북,45,느티나무 펜션,Danyang Neutinamu Pension,펜션,3급,043-422-9933,단양읍 수촌길 172,5.1,,,,http://xn--910b90bsh460au2hhrgw8znhb.com/,https://hotels.naver.com/KR1000003/hotels/N3645404?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
46,충북,46,단양 라온솔펜션(소백산입구),Danyang Raonsol Pension,펜션,3급,,충청북도 단양군 가곡면 을전길 44,9.7,,,,https://raonsol.imweb.me/,https://hotels.naver.com/KR1000003/hotels/KYK1070682162?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
47,충북,47,충주 중앙탑펜션,Chungju Jungangtap Pension,펜션,3급,,충청북도 충주시 중앙탑면 루암신촌2길 16-5,,,,,https://homepage.staymg.com/%EC%B6%A9%EC%A3%BC%EC%A4%91%EC%95%99%ED%83%91%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000003/hotels/KYK1070681303?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
48,충북,48,단양 남한강 북벽펜션,Danyang Bukbyeok Pension,펜션,3급,,영춘면 강변로 700,6.7,,,,http://www.bbpension.co.kr/,https://hotels.naver.com/KR1000003/hotels/N5130892?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
49,충북,49,월악드림 펜션,Chungju Worakdream Pension,펜션,2급,010-4729-6835,수안보면 미륵송계로 246-22,8,,,,https://homepage.staymg.com/%EC%B6%A9%EC%A3%BC%EC%9B%94%EC%95%85%EB%93%9C%EB%A6%BC%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000003/hotels/N3643856?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
50,충북,50,사계절풍경펜션,Danyang Chamnara Pension,펜션,3급,043-422-1134,가곡면 가대2길 20,,,,,,https://hotels.naver.com/KR1000003/hotels/N3643250?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
51,충북,51,단양 민들레펜션,Danyang Dandelion Pension,펜션,3급,,가곡면 가대1길 90-34,,,,,http://www.xn--o39az4k3rnr7dg7de2v.kr/,https://hotels.naver.com/KR1000003/hotels/N5258103?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
52,충북,52,보은 말티가는길펜션,Boeun Malti Road Pension,펜션,3급,,충청북도 보은군 속리산면 속리산로 641,,,,,https://homepage.staymg.com/%EB%B3%B4%EC%9D%80%EB%A7%90%ED%8B%B0%EA%B0%80%EB%8A%94%EA%B8%B8%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000003/hotels/KYK1070523903?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
53,충북,53,단양 설마동펜션,Danyang Seolma-dong Pension,펜션,3급,,충청북도 단양군 단성면 고평1길 5-6,,,,,,https://hotels.naver.com/KR1000003/hotels/KYK10359445?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
54,충북,54,남강 펜션,Goesan Namgang Pension,펜션,2급,043-833-2080,연풍면 수옥정길 158-42,8.2,,,,https://homepage.staymg.com/%EA%B4%B4%EC%82%B0%EB%82%A8%EA%B0%95%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000003/hotels/N3643837?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
55,충북,55,단양 여울향펜션,Danyang Yeoulhyang Pension (Temporarily Unpublished),펜션,2급,,충청북도 단양군 가곡면 남한강로 683,9.6,,,,,https://hotels.naver.com/KR1000003/hotels/KYK7230916?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
56,충북,56,청주 옥화대 스토리펜션,Cheongju Okhwadaestory Pension,펜션,4급,,상당구 미원면 운암계원로 142,8,,,,http://www.okstory.kr/,https://hotels.naver.com/KR1000003/hotels/KYK9422033?adultCnt=2&pageIndex=4&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
57,충북,57,단양 고인돌펜션,Danyang Goindol Pension,펜션,2급,,충청북도 단양군 단양읍 다리안로 261-20,9,,,,http://www.koindol.co.kr/,https://hotels.naver.com/KR1000003/hotels/KYK7230891?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
58,충북,58,단양 사나래펜션,Danyang Sanarae Pension,펜션,3급,,충청북도 단양군 영춘면 남천4길70-1,10,,,,,https://hotels.naver.com/KR1000003/hotels/KYK1070586321?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
59,충북,59,방곡산길따라 펜션,Danyang Bangoksangil Pension,펜션,2급,043-421-2277,대강면 도락산로 173-11,7.6,,,,http://www.banggoksangilpension.com/,https://hotels.naver.com/KR1000003/hotels/N3643713?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
60,충북,60,충주 펫트리파크글램핑,Chungju Pet Tree Park Glamping,펜션,2급,,충청북도 충주시 앙성면 둔터로 625-31,,,,,https://pettreepark.shop/,https://hotels.naver.com/KR1000003/hotels/KYK10359515?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
61,충북,61,강가의아침 펜션,Danyang Riverside Morning Pension,펜션,2급,043-421-1493,가곡면 가대4길 1-12,2.4,,,,http://www.xn--o39aob916ahru6ka64gwts.kr/,https://hotels.naver.com/KR1000003/hotels/N3644581?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
62,충북,62,한솔 펜션,Jecheon Hansol Pension,펜션,2급,043-653-3008,한수면 미륵송계로2길 14,10,,,,http://xn--989a730befxbz15l0mc.com/,https://hotels.naver.com/KR1000003/hotels/N3644527?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
63,충북,63,단양 우산정사한옥펜션,Danyang Woosanjeongsa Hanok Pension,펜션,2급,,충청북도 단양군 가곡면 대대한옥길 37,8.7,,,,https://woosanjeongsa.tistory.com/,https://hotels.naver.com/KR1000003/hotels/KYK1070297770?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
64,충북,64,괴산 사담 스테이펜션,Goesan Sadam Stay Pension,펜션,4급,,충청북도 괴산군 청천면 괴산로 210-11,,,,,http://xn--jk1b43xipb29h88n.com/,https://hotels.naver.com/KR1000003/hotels/KYK9585583?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
65,충북,65,집 펜션,Danyang Jip Pension,펜션,2급,010-8972-0971,가곡면 가대1길 51-6,9.2,,,,http://www.danyangjip.co.kr/,https://hotels.naver.com/KR1000003/hotels/N3645028?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
66,충북,66,한국 콘도 수안보,Corea Condo Suanbo,펜션,3급,043-856-1801,수안보면 조산공원길 7,,,4.6,,,https://hotels.naver.com/KR1000003/hotels/N3002113?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
67,충북,67,토박이가든펜션,Jecheon Tobakgi Garden Pension,펜션,2급,,충북 제천시 한수면 미륵송계로2길 23,,,,,,https://hotels.naver.com/KR1000003/hotels/KYK1070592507?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
68,충북,68,미소와여유 펜션,Danyang Smile and Leisure Pension,펜션,3급,043-423-2028,영춘면 남천계곡로 244-1,6,,,,http://www.xn--hg3b25h93dujl1b.com/,https://hotels.naver.com/KR1000003/hotels/N3645669?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
69,충북,69,샛고랑펜션,Goesan Saetgorang Pension,펜션,2급,,충북 괴산군 연풍면 새재로 1803,,,,,http://xn--299au6r1oh.xn--3e0b707e/,https://hotels.naver.com/KR1000003/hotels/KYK9183975?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
70,충북,70,산모랭이풀내음 펜션,Boeun Sanmorange Pension,펜션,2급,043-542-5257,내북면 산척상궁로,3.6,,,,http://www.sanmorange.com/,https://hotels.naver.com/KR1000003/hotels/N3644009?adultCnt=2&pageIndex=5&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
71,충북,71,뜰이야기펜션,Chungju Garden Story Pension,펜션,3급,,중앙탑면 수룡봉황길 524-1,8.8,,,,http://www.gardenstory.net/,https://hotels.naver.com/KR1000003/hotels/N5284742?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
72,충북,72,피앤피펜션,Danyang P and P Pension,펜션,3급,,적성면 상학1길 168,,,,,http://www.dypnp.com/,https://hotels.naver.com/KR1000003/hotels/N5283973?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
73,충북,73,향기나무 펜션,Danyang Fragrant Tree Pension,펜션,3급,010-9228-8911,가곡면 남한강로 1180-5,6.4,,,,http://www.pshmw.com/,https://hotels.naver.com/KR1000003/hotels/N3643254?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
74,충북,74,단양 수리수리봉봉2호점펜션,Danyang Suri Suri Bongbong 2nd Branch Pension,펜션,2급,,충청북도 단양군 대강면 사인암로 391,9.4,,,,http://www.surisuribb2.com/,https://hotels.naver.com/KR1000003/hotels/KYK1070524395?adultCnt=2&pageIndex=6&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
